positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
前端开发工程师,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,开发|测试|运维类,前端开发,WEB前端,['Vue'],2020-09-02 19:51:25,北京,朝阳区,"['大望路', '红庙', '京广桥']",15k-25k,3-5年,全职,本科,五险一金；补充医疗；年终奖
网络爬虫研发工程师,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,开发|测试|运维类,数据开发,数据挖掘,"['Java', '算法', '数据挖掘']",2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",10k-20k,3-5年,全职,本科,"五险一金,补充医疗,大平台,技术大咖多"
人力资源实习生,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,综合职能|高级管理,人力资源,人事,"['HR', '人事']",2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",1k-2k,不限,全职,不限,人力资源
自然语言处理研发工程师,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,开发|测试|运维类,数据开发,其他数据开发,['NLP'],2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",25k-40k,5-10年,全职,本科,"技术大牛,平台广,空间大,技术氛围好"
搜索引擎研发工程师,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,开发|测试|运维类,后端开发,搜索算法,['搜索'],2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",25k-40k,5-10年,全职,本科,"技术大牛,平台大,空间广,技术氛围好"
舆情分析师,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,运营|编辑|客服类,编辑,其他编辑,"['编辑', '财经']",2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",8k-15k,3-5年,全职,本科,"五险一金,补充医疗,带薪年假,大牛团队"
销售经理,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,销售类,销售,销售经理,"['销售', '市场拓展']",2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",10k-15k,不限,全职,大专,"五险一金,补充医疗,带薪年假,大牛团队"
高级java开发工程师,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,开发|测试|运维类,后端开发,Java,['后端'],2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",15k-25k,3-5年,全职,本科,五险一金；补充医疗；带薪年假；大牛团队
运营专员,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,运营|编辑|客服类,运营,运营,['运营'],2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",8k-15k,1-3年,全职,本科,"五险一金,补充医疗,带薪年假,大牛团队"
活动策划经理,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,市场|商务类,市场|营销,活动策划,"['活动策划', '活动执行', '文案策划']",2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",8k-12k,3-5年,全职,本科,五险一金、大牛带队、福利好
行政实习生,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,综合职能|高级管理,行政,行政,"['移动互联网', '媒体', '前台', '助理', '文员', '行政']",2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",1k-2k,应届毕业生,实习,大专,周末双休，成长快
运营专员,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,运营|编辑|客服类,运营,运营助理|专员,['运营'],2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",6k-9k,不限,全职,本科,五险一金、补充医疗
雇主品牌实习生,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,公务员|其他,储备干部|培训生|实习生,实习生,"['媒体', '广告营销']",2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",1k-2k,应届毕业生,实习,本科,不定期内部培训机会
外派编辑,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,文娱|传媒|艺术|体育,写作|出版|印刷,编辑,[],2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",7k-10k,1-3年,全职,本科,补充医疗、班车、大牛带队
线上培训班执行专员（非内训）,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,教育|培训,培训,培训助理,[],2020-09-02 19:51:24,北京,朝阳区,"['大望路', '红庙', '京广桥']",7k-9k,1-3年,全职,本科,大牛带队
舆情风险管理评估师,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,金融类,风控,风控,"['媒体', '风控']",2020-09-02 19:51:23,北京,朝阳区,"['大望路', '红庙', '京广桥']",10k-15k,3-5年,全职,本科,"五险一金,补充医疗,带薪年假,大牛团队"
高级舆情分析师（政务方向）,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,运营|编辑|客服类,编辑,其他编辑,['编辑'],2020-09-02 19:51:23,北京,朝阳区,"['大望路', '红庙', '京广桥']",8k-15k,3-5年,全职,本科,"五险一金,补充医疗,带薪年假,大牛团队"
实习生,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,公务员|其他,储备干部|培训生|实习生,实习生,['媒体'],2020-09-02 19:51:23,北京,朝阳区,"['大望路', '红庙', '京广桥']",1k-2k,不限,实习,本科,不定期内部培训机会
人民网舆情频道主编,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,运营|编辑|客服类,编辑,编辑,"['编辑', '软文', '网站编辑']",2020-09-02 19:51:23,北京,朝阳区,"['大望路', '红庙', '京广桥']",10k-15k,5-10年,全职,本科,五险一金、大牛带队、福利好
杂志编辑,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,文娱|传媒|艺术|体育,写作|出版|印刷,编辑,['媒体'],2020-09-02 19:51:23,北京,朝阳区,"['大望路', '红庙', '京广桥']",7k-10k,1-3年,全职,本科,"五险一金,补充医疗,带薪年假,大牛团队"
出纳,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,综合职能|高级管理,财务,出纳,[],2020-09-02 19:51:23,北京,朝阳区,"['大望路', '红庙', '京广桥']",5k-6k,1年以下,全职,大专,"五险一金,补充医疗,带薪年假,大牛团队"
外派编辑,北京人民在线网络有限公司,150-500人,"数据服务,移动互联网",不需要融资,文娱|传媒|艺术|体育,写作|出版|印刷,编辑,[],2020-09-02 19:51:23,北京,朝阳区,"['大望路', '红庙', '京广桥']",8k-12k,3-5年,全职,本科,大牛带队
web前端高级开发工程师,用友网络科技股份有限公司,2000人以上,企业服务,上市公司,开发|测试|运维类,前端开发,WEB前端,"['企业服务', 'Web前端']",2020-09-02 19:51:13,北京,海淀区,['西北旺'],17k-30k,3-5年,全职,本科,五险一金、弹性工作、定期体检、交通补助
java高级开发工程师,用友网络科技股份有限公司,2000人以上,企业服务,上市公司,开发|测试|运维类,后端开发,Java,"['企业服务', 'Java']",2020-09-02 19:51:12,北京,海淀区,['西北旺'],17k-30k,3-5年,全职,本科,五险一金、弹性工作、定期体检、交通补助
高级android研发工程师,用友网络科技股份有限公司,2000人以上,企业服务,上市公司,开发|测试|运维类,移动前端开发,Android,"['企业服务', '移动端', 'Android']",2020-09-02 19:51:10,北京,海淀区,['西北旺'],17k-30k,3-5年,全职,本科,五险一金、弹性工作、定期体检、交通补助
测试开发工程师(非应届生) (MJ006269),小船出海教育科技（北京）有限公司,2000人以上,工具,D轮及以上,开发|测试|运维类,测试,测试工程师,"['功能测试', '自动化测试']",2020-09-02 19:51:10,北京,海淀区,,4k-5k,不限,全职,本科,业务发展快 团队nice 三餐免费
HR实习生,北京字节跳动科技有限公司,2000人以上,文娱丨内容,C轮,综合职能|高级管理,人力资源,人事,"['人事', '招聘', '员工关系', '薪酬福利', 'HRBP']",2020-09-02 19:51:01,福州,台江区,,1k-2k,应届毕业生,实习,本科,"下午茶,团队氛围好,餐补"
HR实习生,北京字节跳动科技有限公司,2000人以上,文娱丨内容,C轮,综合职能|高级管理,人力资源,人事,"['人事', '招聘', '员工关系', '薪酬福利', 'HRBP']",2020-09-02 19:50:58,厦门,思明区,,1k-2k,应届毕业生,实习,本科,"下午茶,团队氛围好,餐补"
资深品牌设计师,北京人机意科技有限公司,50-150人,硬件,天使轮,设计类,视觉,品牌设计,"['智能硬件', '视觉', 'VI设计', '创意设计']",2020-09-02 19:50:57,北京,海淀区,,20k-30k,5-10年,全职,本科,前沿技术 新锐产品 大牛指导 薪资优渥
产品运营（项目管理方向）,北京积沙成塔科技有限公司,500-2000人,"移动互联网,金融",B轮,运营|编辑|客服类,运营,运营,"['产品运营', '策略运营', '用户增长', '销售支持']",2020-09-02 20:19:30,北京,朝阳区,"['望京', '大山子']",15k-25k,3-5年,全职,本科,发展空间 福利待遇 14-16薪
用户运营专员,微梦创科网络科技（中国）有限公司,2000人以上,文娱丨内容,上市公司,运营|编辑|客服类,运营,用户运营,"['移动互联网', '运营']",2020-09-02 19:51:04,北京,海淀区,['马连洼'],10k-12k,1-3年,全职,本科,大平台
