positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
java开发工程师(应届生),哈工智慧（武汉）科技有限公司,150-500人,"人工智能,软件开发",未融资,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 16:10:29,武汉,武汉经济技术开发区,,9k-15k,应届毕业生,全职,本科,发展平台大，成长机制全， 丰厚的福利
售前技术支持工程师,哈工智慧（武汉）科技有限公司,150-500人,"人工智能,软件开发",未融资,开发|测试|运维类,高端技术职位,技术经理,"['通信/网络设备', '智能硬件', '技术管理', '高级技术管理']",2020-09-02 16:10:29,武汉,武汉经济技术开发区,,8k-15k,3-5年,全职,本科,优秀团队、良好氛围、有竞争力的薪酬制度
GIS研发工程师,哈工智慧（武汉）科技有限公司,150-500人,"人工智能,软件开发",未融资,开发|测试|运维类,前端开发,其他前端开发,['前端开发'],2020-09-02 16:10:29,武汉,武汉经济技术开发区,,18k-30k,3-5年,全职,本科,优秀团队、良好氛围、有竞争力的薪酬制度
智慧城市高级产品经理,哈工智慧（武汉）科技有限公司,150-500人,"人工智能,软件开发",未融资,产品|需求|项目类,产品经理,产品经理,"['地图', '大数据', '产品设计', '产品策划', '需求分析', '交互设计']",2020-09-02 16:10:29,武汉,武汉经济技术开发区,,12k-24k,3-5年,全职,本科,优秀团队、良好氛围、有竞争力的薪酬制度
研发总监（哈尔滨总部）,哈工智慧（武汉）科技有限公司,150-500人,"人工智能,软件开发",未融资,开发|测试|运维类,高端技术职位,技术总监,"['工具软件', '部门管理', '技术管理']",2020-09-02 16:10:29,哈尔滨,南岗区,['哈西'],20k-30k,5-10年,全职,本科,优秀团队、良好氛围、有竞争力的薪酬制度
GIS研发工程师(应届生),哈工智慧（武汉）科技有限公司,150-500人,"人工智能,软件开发",未融资,开发|测试|运维类,后端开发,其他后端开发,['前端开发'],2020-09-02 16:10:29,武汉,武汉经济技术开发区,,8k-15k,应届毕业生,全职,本科,发展平台大，成长机制全， 丰厚的福利
工程总经理,哈工智慧（武汉）科技有限公司,150-500人,"人工智能,软件开发",未融资,生产|加工|制造,生产|营运,项目工程师,['工具软件'],2020-09-02 16:10:28,哈尔滨,南岗区,['哈西'],15k-20k,10年以上,全职,本科,优秀团队、良好氛围、有竞争力的薪酬制度
运营总监（哈尔滨总部）,哈工智慧（武汉）科技有限公司,150-500人,"人工智能,软件开发",未融资,运营|编辑|客服类,运营,运营,"['工具软件', '运营']",2020-09-02 16:10:28,哈尔滨,南岗区,['哈西'],15k-20k,10年以上,全职,本科,优秀团队、良好氛围、有竞争力的薪酬制度
天猫电商客服,杭州云隐贸易有限公司,50-150人,电商,不需要融资,销售类,销售,销售工程师,"['售前支持', '售后支持']",2020-09-02 16:10:20,上海,徐汇区,,4k-7k,1-3年,全职,不限,"包住宿,待遇好,环境优,老板好"
（商业化专场）品牌广告项目运营专家-【商业化】,北京达佳互联信息技术有限公司,2000人以上,文娱丨内容,D轮及以上,运营|编辑|客服类,运营,运营,[],2020-09-02 16:10:20,北京,海淀区,['西二旗'],20k-40k,3-5年,全职,大专,"五险一金,三餐,补充医疗,下午茶"
视觉设计师,杭州云隐贸易有限公司,50-150人,电商,不需要融资,设计类,视觉,视觉设计,"['电商', '视觉', '创意']",2020-09-02 16:10:20,上海,徐汇区,,8k-10k,1-3年,全职,大专,"环境佳,待遇优,老板好"
天猫运营店长,杭州云隐贸易有限公司,50-150人,电商,不需要融资,运营|编辑|客服类,运营,电商运营,"['电商', '电商运营']",2020-09-02 16:10:20,上海,徐汇区,,10k-20k,1-3年,全职,大专,五险一金做五休二不加班年底双薪团建旅游
行政助理,杭州云隐贸易有限公司,50-150人,电商,不需要融资,综合职能|高级管理,行政,助理,"['电商', '助理', '后勤保障']",2020-09-02 16:10:20,上海,徐汇区,,4k-6k,不限,全职,大专,"环境佳,待遇优,老板好"
运营培训,北京河狸家信息技术有限公司,500-2000人,移动互联网,D轮及以上,运营|编辑|客服类,运营,商家运营,"['电商', '本地生活', '商家运营']",2020-09-02 16:13:22,杭州,余杭区,,8k-13k,不限,全职,不限,美业O2O巨头
主播经纪人,武汉鲸鱼三号影视文化传媒有限公司,50-150人,文娱丨内容,天使轮,MCN|直播|网红,经纪,主播经纪人,['媒体'],2020-09-02 16:13:19,武汉,江夏区,['关山'],5k-10k,不限,全职,大专,这是一个没有天花板的行业
自带4.2厢货司机纯收入保底过万,苏州货当家供应链管理有限公司,500-2000人,"物流丨运输,区块链",未融资,交通|运输|物流|仓储,交通运输服务,司机,[],2020-09-02 16:13:12,苏州,,,15k-20k,不限,全职,不限,合同保底1.5万，可内购车，工作地点自选
ios初级开发工程师,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,移动前端开发,IOS,['IOS'],2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",13k-19k,不限,全职,本科,免费早餐、免费班车、健身房
PHP开发工程师/Go 开发工程师,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,后端开发,PHP,['PHP'],2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",18k-36k,1-3年,全职,本科,健身房，免费班车，免费早餐
IOS开发实习生,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,移动前端开发,IOS,['IOS'],2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",2k-3k,应届毕业生,实习,本科,大厂经历、健身房、免费早餐
爬虫开发实习生,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,后端开发,后端开发,"['爬虫', 'GO', 'Python']",2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",2k-4k,应届毕业生,全职,本科,"环境好,健身房,图书馆"
高级用户研究员,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,设计类,用户研究,用户研究,"['用户研究', '数据分析', '需求分析']",2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",15k-30k,3-5年,全职,本科,免费早餐、免费班车
高级/资深视觉设计师,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,设计类,视觉,视觉设计,['视觉'],2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",20k-35k,5-10年,全职,本科,弹性工作，免费早餐，免费班车
数据分析师,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,产品|需求|项目类,数据分析,数据分析,['数据分析'],2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",13k-25k,3-5年,全职,本科,"环境好,健身房,图书馆"
android开发工程师,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,移动前端开发,Android,"['Android', '移动端']",2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",20k-35k,3-5年,全职,本科,"环境好,健身房,图书馆"
golang开发工程师,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,后端开发,GO|Golang,"['PHP', 'GO', 'Golang']",2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",20k-35k,3-5年,全职,本科,"环境好,健身房,图书馆"
ios开发工程师,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,移动前端开发,IOS,"['IOS', '移动端']",2020-09-02 16:13:21,北京,海淀区,"['西北旺', '上地', '马连洼']",20k-35k,3-5年,全职,本科,"环境好,健身房,图书馆"
前端开发工程师,新浪网技术（中国）有限公司,2000人以上,文娱丨内容,上市公司,开发|测试|运维类,前端开发,WEB前端,['前端开发'],2020-09-02 16:13:20,北京,海淀区,"['西北旺', '上地', '马连洼']",15k-30k,1-3年,全职,本科,健身房，免费早餐，免费班车
java开发工程师,上海翌擎智能科技有限公司,150-500人,"移动互联网,数据服务",A轮,开发|测试|运维类,后端开发,Java,"['汽车', '新零售', 'Java', 'docker', 'Hadoop', 'MySQL']",2020-09-02 16:13:20,成都,武侯区,,8k-15k,3-5年,全职,本科,上升空间大 13薪 技术大牛 六险一金
测试工程师,昆山微远信息技术有限公司,150-500人,"游戏,其他",未融资,开发|测试|运维类,测试,测试工程师,"['移动互联网', 'Web测试']",2020-09-02 16:13:54,苏州,昆山市,,6k-10k,3-5年,全职,大专,项目奖金 年终奖 旅游 节日礼品
高级数据分析师,北京世纪好未来教育科技有限公司,2000人以上,教育,上市公司,产品|需求|项目类,产品经理,数据分析师,"['数据分析', 'C端产品', 'B端产品']",2020-09-02 16:13:53,北京,朝阳区,"['和平里', '国展']",20k-35k,5-10年,全职,本科,公司环境佳 领导nice 大牛团队
高级产品经理（少儿教育产品）,北京世纪好未来教育科技有限公司,2000人以上,教育,上市公司,产品|需求|项目类,产品经理,教育产品经理,"['教育', '产品策划']",2020-09-02 16:13:53,北京,朝阳区,"['和平里', '国展']",20k-28k,5-10年,全职,本科,公司环境佳 领导nice 大牛团队
中后台产品经理（班课系统）,北京世纪好未来教育科技有限公司,2000人以上,教育,上市公司,产品|需求|项目类,产品经理,产品经理,"['教育', '后台产品', 'B端产品']",2020-09-02 16:13:53,北京,朝阳区,"['和平里', '国展']",25k-35k,5-10年,全职,本科,公司环境佳 领导nice 大牛团队
高级PHP工程师,北京粉丝时代网络科技有限公司,50-150人,"移动互联网,游戏",B轮,开发|测试|运维类,后端开发,PHP,"['PHP', '服务器端']",2020-09-02 16:13:52,北京,朝阳区,"['团结湖', '三里屯', '工体']",15k-20k,5-10年,全职,不限,五险一金+餐补交补+年终奖+员工旅游等
商务策划专员,北京粉丝时代网络科技有限公司,50-150人,"移动互联网,游戏",B轮,市场|商务类,市场|营销,商务专员,"['广告营销', '媒体', '市场策划', '营销策划', '文案/策划', '商务']",2020-09-02 16:13:52,北京,朝阳区,"['三里屯', '工体', '朝外']",5k-8k,1年以下,全职,大专,餐交补，入职即上五险，丰富团建活动
CEO助理,北京粉丝时代网络科技有限公司,50-150人,"移动互联网,游戏",B轮,综合职能|高级管理,行政,行政,"['金融', '助理', '行政']",2020-09-02 16:13:52,北京,朝阳区,"['三里屯', '工体', '朝外']",10k-15k,1-3年,全职,本科,餐交补，入职即上五险，丰富团建活动
项目策划,北京粉丝时代网络科技有限公司,50-150人,"移动互联网,游戏",B轮,文娱|传媒|艺术|体育,广告|会展,文案|策划,['媒体'],2020-09-02 16:13:52,北京,朝阳区,"['三里屯', '工体', '团结湖']",5k-8k,1年以下,全职,本科,"五险一金,绩效奖金,有趣的平台"
广告优化师（游戏）,北京粉丝时代网络科技有限公司,50-150人,"移动互联网,游戏",B轮,市场|商务类,品牌|广告,广告投放,['游戏'],2020-09-02 16:13:52,北京,朝阳区,"['三里屯', '工体', '团结湖']",10k-18k,1-3年,全职,本科,"五险一金,绩效奖金,有趣的平台"
记者（兼职）,北京粉丝时代网络科技有限公司,50-150人,"移动互联网,游戏",B轮,文娱|传媒|艺术|体育,写作|出版|印刷,记者,['媒体'],2020-09-02 16:13:52,北京,朝阳区,"['三里屯', '工体', '团结湖']",5k-10k,1-3年,兼职,大专,弹性工作
项目专员,北京粉丝时代网络科技有限公司,50-150人,"移动互联网,游戏",B轮,市场|商务类,市场|营销,商务专员,"['移动互联网', '媒体', '市场', '市场策划']",2020-09-02 16:13:52,北京,朝阳区,"['三里屯', '工体', '团结湖']",5k-8k,1年以下,全职,大专,餐交补，入职即上五险，丰富团建活动
宣发实习生,北京粉丝时代网络科技有限公司,50-150人,"移动互联网,游戏",B轮,文娱|传媒|艺术|体育,影视|媒体,影视策划|制作人员,['新闻|出版'],2020-09-02 16:13:52,北京,朝阳区,"['团结湖', '三里屯', '工体']",2k-4k,不限,兼职,大专,弹性工作
产品经理,四川绿源集科技有限公司,15-50人,"移动互联网,医疗丨健康",不需要融资,产品|需求|项目类,产品经理,电商产品经理,"['电商', '医疗健康', '数据分析', '需求分析', '产品策划', '项目管理']",2020-09-02 16:13:43,成都,金牛区,"['沙河源', '九里堤']",8k-12k,3-5年,全职,本科,发展前景广 福利待遇好
ui设计师,四川绿源集科技有限公司,15-50人,"移动互联网,医疗丨健康",不需要融资,设计类,视觉,UI,"['医疗健康', '移动端设计', '小程序设计', '网页设计', '界面设计']",2020-09-02 16:13:43,成都,金牛区,"['沙河源', '九里堤']",7k-13k,3-5年,全职,本科,企业实力
测试工程师,四川绿源集科技有限公司,15-50人,"移动互联网,医疗丨健康",不需要融资,开发|测试|运维类,测试,测试工程师,"['企业服务', '医疗健康', '自动化测试', '测试开发', '安全测试', '功能测试']",2020-09-02 16:13:43,成都,金牛区,"['沙河源', '九里堤']",7k-12k,3-5年,全职,大专,企业实力、发展前景
游戏运营,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,运营|编辑|客服类,运营,游戏运营,['游戏'],2020-09-02 16:14:31,广州,天河区,"['天河北', '粤垦']",5k-10k,不限,全职,本科,六险一金 年底双薪 绩效奖金 包餐
市场专员（动漫类）,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,市场|商务类,市场|营销,商业数据分析,"['数据分析', '行业分析', '市场分析', '市场竞争分析']",2020-09-02 16:14:31,广州,天河区,"['天河北', '粤垦']",5k-10k,1-3年,全职,大专,五险一金 年底双薪 绩效奖金 包餐
品牌授权经理,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,市场|商务类,品牌|广告,品牌合作,"['品牌管理', '品牌规划', '品牌传播/推广']",2020-09-02 16:14:31,广州,天河区,"['天河北', '粤垦']",10k-15k,3-5年,全职,本科,"商务,高成长,工作氛围好"
品牌授权专员,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,市场|商务类,品牌|广告,品牌合作,"['品牌规划', '品牌管理', '形象建设', '品牌传播/推广']",2020-09-02 16:14:31,广州,天河区,"['天河北', '粤垦']",8k-10k,1-3年,全职,本科,"商务,高成长,工作氛围好"
游戏广告投放,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,市场|商务类,媒介|公关,媒介投放,"['游戏', '投放', '媒介', '广告协调']",2020-09-02 16:14:31,广州,天河区,"['天河北', '粤垦']",8k-15k,1-3年,全职,大专,六险一金 年底双薪 绩效奖金 包餐
C++游戏开发工程师,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,开发|测试|运维类,后端开发,其他后端开发,"['游戏', 'C++', '服务器端', 'Lua']",2020-09-02 16:14:31,广州,天河区,"['天河北', '粤垦']",7k-14k,不限,全职,本科,公司包餐，项目奖金，年终奖，晋升快
sdk开发工程师（iOS方向）,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,开发|测试|运维类,移动前端开发,IOS,"['IOS', 'OC']",2020-09-02 16:14:30,广州,天河区,"['天河北', '粤垦']",10k-18k,不限,全职,本科,绩效奖金 包餐 年底双薪 节日福利
海外投放专员,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,市场|商务类,品牌|广告,广告投放,"['游戏', '媒体投放']",2020-09-02 16:14:30,广州,天河区,"['天河北', '粤垦']",10k-20k,1-3年,全职,本科,六险一金 年底双薪 绩效奖金 包餐
总编剧/编审,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,文娱|传媒|艺术|体育,写作|出版|印刷,作家|撰稿人,"['视频', '新闻|出版']",2020-09-02 16:14:30,广州,天河区,"['天河北', '粤垦']",15k-25k,3-5年,全职,本科,"六险一金,包两餐,氛围好"
动画编剧,广东趣炫网络股份有限公司,500-2000人,游戏,不需要融资,运营|编辑|客服类,编辑,撰稿人,"['视频', '编辑', '内容', '视频编辑']",2020-09-02 16:14:30,广州,天河区,"['天河北', '粤垦']",8k-15k,不限,全职,本科,五险一金 年底双薪 绩效奖金 包餐
VR游戏 讲师,北京工商管理专修学院,2000人以上,教育,未融资,产品|需求|项目类,游戏策划,其他游戏职位,['游戏'],2020-09-02 16:14:40,北京,昌平区,['南口'],12k-18k,3-5年,全职,大专,带薪寒假 免费班车
unity3d游戏,北京工商管理专修学院,2000人以上,教育,未融资,开发|测试|运维类,移动前端开发,U3D,['游戏'],2020-09-02 16:14:40,北京,昌平区,['南口'],12k-19k,3-5年,全职,大专,提供住宿 五险一金 带薪寒假
计算机基础老师,北京工商管理专修学院,2000人以上,教育,未融资,开发|测试|运维类,运维,运维工程师,"['运维', 'IT支持', '配置管理', '网络']",2020-09-02 16:14:40,北京,昌平区,['南口'],7k-9k,1-3年,全职,大专,提供住宿 五险一金 带薪寒假
java开发实训讲师,北京工商管理专修学院,2000人以上,教育,未融资,开发|测试|运维类,后端开发,Java,"['教育', 'Java']",2020-09-02 16:14:40,北京,昌平区,['南口'],12k-16k,3-5年,全职,大专,带薪寒假 提供住宿 通勤班车
高级前端开发讲师,北京工商管理专修学院,2000人以上,教育,未融资,开发|测试|运维类,移动前端开发,HTML5,"['教育', '移动端', '前端开发', 'HTML5']",2020-09-02 16:14:39,北京,昌平区,['南口'],12k-20k,3-5年,全职,大专,五险一金、带薪寒假、班车接送
运营策划经理,深圳市小蚁数智科技有限公司,15-50人,"企业服务,软件开发",A轮,运营|编辑|客服类,运营,运营,"['新零售', '游戏', 'C端用户运营', '用户留存', '活动策划', '用户增长']",2020-09-02 16:15:24,深圳,南山区,,15k-16k,3-5年,全职,本科,下午茶，不打卡，项目奖，老板好欺负
创意策划总监,深圳市小蚁数智科技有限公司,15-50人,"企业服务,软件开发",A轮,市场|商务类,高端市场|商务类,创意总监,['新零售'],2020-09-02 16:15:24,深圳,南山区,,20k-35k,10年以上,全职,本科,老板放权、无考勤、项目奖、结果导向
KA商务,深圳市小蚁数智科技有限公司,15-50人,"企业服务,软件开发",A轮,销售类,销售,大客户代表,"['新零售', '游戏', '客户代表', 'KA', '数字营销', '零售']",2020-09-02 16:15:24,深圳,南山区,,15k-20k,5-10年,全职,本科,老板放权、无考勤、项目奖、结果导向
hrbp,深圳市小蚁数智科技有限公司,15-50人,"企业服务,软件开发",A轮,综合职能|高级管理,人力资源,HRBP,"['新零售', '薪酬福利', '绩效考核']",2020-09-02 16:15:24,深圳,南山区,,15k-20k,5-10年,全职,本科,老板放权、无考勤、项目奖、结果导向
培训专家,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,综合职能|高级管理,人力资源,培训（LD）,"['电商', '培训', '员工培训']",2020-09-02 16:14:58,杭州,余杭区,,15k-25k,5-10年,全职,大专,福利待遇
活动执行（AE）,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,运营|编辑|客服类,运营,活动运营,['广告营销'],2020-09-02 16:14:58,杭州,余杭区,,10k-15k,1-3年,全职,本科,团队实力
内容推广,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,运营|编辑|客服类,运营,网络推广,"['电商', '网络推广', '新媒体运营']",2020-09-02 16:14:58,杭州,余杭区,,10k-15k,1-3年,全职,本科,团队实力
高蓝客服,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,运营|编辑|客服类,客服,客服,"['电商', '客服']",2020-09-02 16:14:58,杭州,余杭区,,4k-6k,不限,全职,不限,团队实力
主播,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,MCN|直播|网红,主播,主播,['电商'],2020-09-02 16:14:58,杭州,余杭区,,6k-11k,不限,全职,大专,团队实力
客服,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,运营|编辑|客服类,客服,客服,"['电商', '天猫客服']",2020-09-02 16:14:58,杭州,余杭区,,4k-7k,不限,全职,不限,福利待遇
线上分销主管,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,销售类,销售管理,渠道/分销经理,['电商'],2020-09-02 16:14:58,杭州,余杭区,,10k-14k,3-5年,全职,大专,团队实力
抖音运营,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,运营|编辑|客服类,运营,运营,['电商'],2020-09-02 16:14:58,杭州,余杭区,,8k-10k,不限,全职,本科,团队实力
电商运营,杭州青梅网络科技有限公司,150-500人,电商,不需要融资,运营|编辑|客服类,运营,电商运营,"['电商', '运营', '产品运营', '活动运营']",2020-09-02 16:14:57,杭州,余杭区,,8k-13k,1-3年,全职,大专,团队实力
业务处理岗,广州光点信息科技有限公司,50-150人,"移动互联网,数据服务",未融资,综合职能|高级管理,财务,结算,['结算'],2020-09-02 16:14:49,上海,,,8k-12k,1-3年,全职,本科,双休 五险一金 下午茶 年终奖金
电商产品经理（后端）,湖南快乐阳光互动娱乐传媒有限公司,500-2000人,文娱丨内容,上市公司,产品|需求|项目类,产品经理,电商产品经理,['电商'],2020-09-02 16:14:53,长沙,开福区,['三一大道'],13k-20k,3-5年,全职,本科,福利好
全盘会计,深圳鲲鹏天下科技有限公司,15-50人,"社交,软件开发",不需要融资,综合职能|高级管理,财务,会计,"['社交', '移动互联网', '会计', '总账', '税务', '财务']",2020-09-02 16:15:46,深圳,南山区,"['科技园', '西丽', '大冲']",8k-15k,5-10年,全职,本科,环境优 福利好 发展前景好 资金充足
产品需求分析师,深圳鲲鹏天下科技有限公司,15-50人,"社交,软件开发",不需要融资,产品|需求|项目类,产品经理,产品经理,"['社交', '移动互联网', '需求分析', '产品设计', '社交电商', '移动产品/APP']",2020-09-02 16:15:46,深圳,南山区,['科技园'],12k-20k,3-5年,全职,本科,餐费/通讯/交通补贴 年终奖 领导好 氛围好
内容策划,深圳鲲鹏天下科技有限公司,15-50人,"社交,软件开发",不需要融资,运营|编辑|客服类,运营,内容运营,"['电商', '社交', '运营', '内容运营', 'APP运营']",2020-09-02 16:15:45,深圳,南山区,['科技园'],10k-20k,5-10年,全职,大专,餐费/通讯/交通补贴 年终奖 领导好 氛围好
网络客服,深圳鲲鹏天下科技有限公司,15-50人,"社交,软件开发",不需要融资,运营|编辑|客服类,客服,客服,"['社交', '移动互联网', '客服', '在线客服', '电商客服', '客服管理']",2020-09-02 16:15:45,深圳,南山区,['科技园'],5k-10k,3-5年,全职,大专,餐费/通讯/交通补贴 年终奖 领导好 氛围好
技术负责人（社交电商）,深圳鲲鹏天下科技有限公司,15-50人,"社交,软件开发",不需要融资,开发|测试|运维类,高端技术职位,技术经理,"['社交', '移动互联网', '部门管理', '技术管理', '团队建设']",2020-09-02 16:15:45,深圳,南山区,"['科技园', '西丽', '大冲']",30k-45k,5-10年,全职,本科,环境优 福利好 发展前景好 资金充足
运营经理,深圳鲲鹏天下科技有限公司,15-50人,"社交,软件开发",不需要融资,运营|编辑|客服类,运营,产品运营,"['社交', '移动互联网', '运营', 'APP推广', '用户增长', '内容运营']",2020-09-02 16:15:45,深圳,南山区,['科技园'],15k-30k,5-10年,全职,大专,餐费/通讯/交通补贴 年终奖 领导好 氛围好
java高级开发工程师,深圳鲲鹏天下科技有限公司,15-50人,"社交,软件开发",不需要融资,开发|测试|运维类,后端开发,Java,"['社交', '移动互联网', 'Java', '后端', '软件开发']",2020-09-02 16:15:45,深圳,南山区,['科技园'],15k-25k,5-10年,全职,大专,一档医保 餐费补贴交通补贴通讯补贴 年终
前端开发工程师,无锡雪浪数制科技有限公司,150-500人,移动互联网,B轮,开发|测试|运维类,前端开发,WEB前端,"['Web前端', 'Vue']",2020-09-02 16:15:44,上海,徐汇区,,15k-25k,3-5年,全职,本科,领导nice 福利好 交通方便
后端开发工程师,无锡雪浪数制科技有限公司,150-500人,移动互联网,B轮,开发|测试|运维类,后端开发,Java,"['Java', 'Node.js']",2020-09-02 16:15:44,上海,徐汇区,,15k-25k,3-5年,全职,本科,领导nice 福利好 交通方便
交互体验设计师,无锡雪浪数制科技有限公司,150-500人,移动互联网,B轮,设计类,交互,交互设计师,"['交互', '用户体验', '动效设计']",2020-09-02 16:15:44,上海,徐汇区,,15k-25k,3-5年,全职,本科,交互体验 视觉设计
活动执行,广州爱范儿科技股份有限公司,50-150人,"移动互联网,企业服务",上市公司,市场|商务类,市场|营销,活动策划,"['本地生活', '活动策划']",2020-09-02 16:15:26,广州,天河区,,6k-9k,1-3年,全职,大专,福利齐全、发展空间大、领导好
java开发工程师,上海诺互汽车服务有限公司,500-2000人,"消费生活,其他",未融资,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 16:15:26,上海,普陀区,,10k-20k,1-3年,全职,本科,直播项目
内容创意,广州爱范儿科技股份有限公司,50-150人,"移动互联网,企业服务",上市公司,市场|商务类,品牌|广告,广告创意,"['广告营销', '媒体', '品牌传播/推广', '广告创意', '策划']",2020-09-02 16:15:26,广州,海珠区,"['客村', '新港', '赤岗']",8k-15k,1-3年,全职,本科,福利齐全、发展空间大、领导好
软件工程师（前端）,广州爱范儿科技股份有限公司,50-150人,"移动互联网,企业服务",上市公司,开发|测试|运维类,前端开发,React,"['广告营销', '媒体', 'Vue', 'Web前端', 'React native']",2020-09-02 16:15:26,广州,海珠区,"['客村', '新港', '赤岗']",8k-15k,1-3年,全职,本科,"五险一金,环境好,周末双休,创新"
人事实习生,上海诺互汽车服务有限公司,500-2000人,"消费生活,其他",未融资,综合职能|高级管理,人力资源,人事,"['人事', '人力资源', '员工关系']",2020-09-02 16:15:26,上海,普陀区,,2k-4k,应届毕业生,实习,本科,团队氛围好 领导好
政务新媒体编辑,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,运营|编辑|客服类,编辑,新媒体,"['新闻|出版', '媒体', '编辑', '副主编', '网站编辑', '新闻编辑']",2020-09-02 16:16:09,深圳,福田区,"['上沙', '车公庙']",6k-10k,3-5年,全职,本科,"发展空间,企业文化"
原创采编,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,运营|编辑|客服类,编辑,其他编辑,"['视频', '媒体', '编辑', '内容']",2020-09-02 16:16:09,广州,越秀区,['五羊新城'],6k-10k,1-3年,全职,本科,"团队氛围,福利体系,发展空间"
广告优化师,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,市场|商务类,媒介|公关,媒介投放,['媒介'],2020-09-02 16:16:09,广州,越秀区,"['五羊新城', '岭南']",8k-15k,1-3年,全职,本科,"团队氛围,发展空间,大平台"
政务新媒体运营编辑,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,运营|编辑|客服类,运营,其他运营,"['媒体', '新闻|出版', '新媒体运营', '微信运营']",2020-09-02 16:16:09,深圳,南山区,"['南头', '科技园']",6k-10k,1-3年,全职,本科,发展空间 团队氛围
活动运营专员,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,运营|编辑|客服类,运营,活动运营,"['媒体', '新闻|出版', '活动策划', '用户运营', '社区运营']",2020-09-02 16:16:09,广州,越秀区,['五羊新城'],6k-10k,1-3年,全职,本科,"团队氛围,发展空间"
广告销售经理（房产）,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,销售类,销售,广告销售,['广告销售'],2020-09-02 16:16:09,广州,越秀区,"['五羊新城', '岭南']",8k-15k,1-3年,全职,不限,"团队氛围,发展空间,大平台"
新媒体编辑,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,运营|编辑|客服类,运营,新媒体运营,"['媒体', '新闻|出版', '微信运营', '新媒体运营']",2020-09-02 16:16:09,广州,越秀区,"['广卫', '建设']",6k-10k,1-3年,全职,本科,"团队氛围,发展空间"
视频编辑,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,设计类,原画|美术|特效,视频,"['视频', '媒体', '视频', '剪辑']",2020-09-02 16:16:09,肇庆,端州区,,4k-6k,1-3年,全职,大专,工作平台，发展前景，项目影响力，企业文化
政务拓展经理（媒体业务）,广东腾南网络信息科技有限公司,150-500人,"移动互联网,消费生活",未融资,市场|商务类,媒介|公关,政府关系,"['媒体', '政府关系（GR）']",2020-09-02 16:16:09,深圳,南山区,"['南头', '科技园']",10k-20k,3-5年,全职,本科,政务中心
