positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
中级java,广州合摩计算机科技有限公司,150-500人,移动互联网,B轮,开发|测试|运维类,后端开发,Java,"['移动互联网', '企业服务', '后端', 'Java', 'Javascript']",2020-09-02 16:54:45,杭州,滨江区,"['西兴', '长河']",18k-28k,3-5年,全职,本科,"牛人多,架构扁平,上升空间大"
销售总监,广州合摩计算机科技有限公司,150-500人,移动互联网,B轮,销售类,销售管理,销售总监,"['大数据', '企业服务', 'KA', '部门管理', '大客户代表']",2020-09-02 16:54:45,杭州,余杭区,,15k-25k,3-5年,全职,本科,五险一金、灵活上班、双休
人力资源总监,广州合摩计算机科技有限公司,150-500人,移动互联网,B轮,综合职能|高级管理,高端综合职能职位,人力资源总监,"['企业服务', '移动互联网', '部门管理', '人力资源规划', '决策能力', '创业']",2020-09-02 16:54:45,杭州,西湖区,,80k-120k,10年以上,全职,本科,"拟上市公司,C轮,风口行业"
中级java,广州合摩计算机科技有限公司,150-500人,移动互联网,B轮,开发|测试|运维类,后端开发,Java,"['企业服务', '移动互联网', 'Java', '后端']",2020-09-02 16:54:45,广州,天河区,,15k-20k,3-5年,全职,本科,福利待遇好 技术大牛 技术分享
内容运营经理,广州合摩计算机科技有限公司,150-500人,移动互联网,B轮,运营|编辑|客服类,运营,内容运营,"['大数据', '移动互联网', '运营', '内容运营']",2020-09-02 16:54:45,北京,朝阳区,,15k-30k,3-5年,全职,本科,"拟上市公司,共享文化,上升空间大"
商务经理（上海）,广州合摩计算机科技有限公司,150-500人,移动互联网,B轮,销售类,销售,销售经理,['商务渠道'],2020-09-02 16:54:45,上海,杨浦区,"['长阳路', '周家嘴路', '平凉路']",8k-15k,3-5年,全职,大专,C轮、拟上市公司、学习型组织、晋升空间大
项目经理,广州合摩计算机科技有限公司,150-500人,移动互联网,B轮,产品|需求|项目类,项目管理,项目经理,"['企业服务', '移动互联网', '项目管理', '敏捷', 'PMO', 'PMP']",2020-09-02 16:54:45,广州,天河区,,10k-20k,3-5年,全职,本科,"拟上市公司,共享文化,技术大牛"
前端开发,浙江钛坦科技有限公司,50-150人,"电商,软件开发",不需要融资,开发|测试|运维类,前端开发,WEB前端,['Web前端'],2020-09-02 16:55:42,杭州,滨江区,,12k-18k,1-3年,全职,本科,技术研发型公司
java开发工程师,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,后端开发,Java,['Java'],2020-09-02 16:55:38,西安,高新技术产业开发区,,8k-15k,1-3年,全职,本科,上市公司、五险一金、年终奖、弹性工作制
etl,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,数据开发,ETL,[],2020-09-02 16:55:38,广州,番禺区,,8k-15k,不限,全职,不限,上市公司、五险一金、年终奖、弹性工作制
ETL数据工程师,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,数据开发,ETL,"['征信', '银行', '数据仓库', '数据分析', 'DB2', 'ETL']",2020-09-02 16:55:38,北京,海淀区,"['知春路', '北航', '双榆树']",10k-20k,1-3年,全职,本科,上市公司、五险一金、年终奖、弹性工作制
数据仓库开发工程师,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,数据开发,ETL,['ETL'],2020-09-02 16:55:38,北京,海淀区,,10k-20k,3-5年,全职,本科,上市公司、五险一金、年终奖、弹性工作制
数据仓库开发工程师,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,数据开发,ETL,['ETL'],2020-09-02 16:55:38,成都,金牛区,,7k-14k,不限,全职,不限,上市公司、五险一金、年终奖、弹性工作制
数据仓库开发工程师,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,数据开发,数据开发,['ETL'],2020-09-02 16:55:38,重庆,渝中区,,6k-12k,不限,全职,不限,上市公司、五险一金、年终奖、弹性工作制
销售经理,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,销售类,销售,销售经理,"['征信', '银行', '销售', '大客户销售']",2020-09-02 16:55:38,广州,番禺区,,6k-10k,不限,全职,不限,上市公司、五险一金、年终奖、弹性工作制
项目经理,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,产品|需求|项目类,项目管理,项目经理,"['项目管理', '过程管理', '系统架构', '需求分析']",2020-09-02 16:55:38,广州,番禺区,,14k-20k,3-5年,全职,大专,上市公司、五险一金、年终奖
etl,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,数据开发,ETL,[],2020-09-02 16:55:38,苏州,吴中区,"['城南', '苏苑']",8k-15k,不限,全职,不限,上市公司、五险一金、年终奖、弹性工作制
集成售前工程师,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,企业软件,售前工程师,['系统集成'],2020-09-02 16:55:38,北京,海淀区,"['知春路', '北航', '双榆树']",5k-10k,不限,全职,本科,上市公司、五险一金、年终奖、弹性工作制
虚拟化工程师,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,后端开发,其他后端开发,[],2020-09-02 16:55:38,上海,浦东新区,['曹路'],10k-15k,3-5年,全职,本科,上市公司、五险一金、年底双薪
web前端开发工程师,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,开发|测试|运维类,前端开发,WEB前端,['前端开发'],2020-09-02 16:55:38,西安,高新技术产业开发区,,8k-13k,1-3年,全职,大专,上市公司、五险一金、年终奖、弹性工作制
销售经理,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,销售类,销售,销售专员|助理,"['金融', '销售', '大客户销售', '销售顾问']",2020-09-02 16:55:38,北京,海淀区,,7k-13k,3-5年,全职,本科,上市公司、五险一金、年终奖、弹性工作制
销售助理,东华软件股份公司,2000人以上,"企业服务,数据服务",上市公司,销售类,销售,销售专员|助理,"['互联网金融', '售后支持', 'BD', '市场']",2020-09-02 16:55:37,北京,海淀区,,4k-7k,1-3年,全职,本科,上市公司、五险一金、年终奖、弹性工作制
车联网软件开发工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,移动前端开发,其他前端开发,"['汽车', '移动互联网', '移动端', '前端开发', 'Android', '嵌入式']",2020-09-02 16:55:48,成都,龙泉驿区,,20k-35k,5-10年,全职,本科,薪酬福利，发展前景
信息娱乐系统开发工程师（架构）,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,生产|加工|制造,电子|电器|半导体|仪器仪表,嵌入式软件开发(Linux|单片机|DLC|DSP…),['汽车'],2020-09-02 16:55:48,长春,汽车产业开发区,,30k-40k,5-10年,全职,本科,薪酬福利，发展前景
信息安全管理工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,运维,信息安全,['汽车'],2020-09-02 16:55:48,长春,汽车产业开发区,,20k-30k,应届毕业生,全职,本科,中德合资企业，汽车行业巨头
算法工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,人工智能,算法工程师,[],2020-09-02 16:55:48,长春,汽车产业开发区,,20k-40k,3-5年,全职,本科,薪酬福利，发展前景
算法工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,人工智能,算法工程师,['语音识别'],2020-09-02 16:55:48,长春,汽车产业开发区,,20k-40k,3-5年,全职,本科,薪酬福利，发展前景
信息娱乐系统开发工程师（系统）,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,生产|加工|制造,电子|电器|半导体|仪器仪表,嵌入式软件开发(Linux|单片机|DLC|DSP…),['汽车'],2020-09-02 16:55:48,长春,汽车产业开发区,,30k-40k,5-10年,全职,本科,薪酬福利，发展前景
灰色服务开发工程师【控车服务】,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,生产|加工|制造,汽车,汽车电子工程师,"['汽车', '移动互联网']",2020-09-02 16:55:48,长春,汽车产业开发区,,20k-40k,3-5年,全职,本科,薪酬福利，发展前景
前端开发工程师（IOS）,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,移动前端开发,IOS,['移动互联网'],2020-09-02 16:55:48,长春,汽车产业开发区,,20k-40k,3-5年,全职,本科,薪酬福利，发展前景
数据开发工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,数据开发,数据开发,['汽车'],2020-09-02 16:55:48,长春,汽车产业开发区,,20k-30k,应届毕业生,全职,本科,中德合资企业，汽车行业巨头
应用架构工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,高端技术职位,架构师,"['大数据', '移动互联网', '系统架构', '技术管理', '运维管理', '架构师']",2020-09-02 16:55:48,长春,汽车产业开发区,,30k-40k,5-10年,全职,本科,薪酬福利，发展前景
数据运维工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,运维,数据仓库,"['移动互联网', 'Hadoop', '数据仓库', '数据库开发']",2020-09-02 16:55:48,长春,汽车产业开发区,,20k-40k,3-5年,全职,本科,薪酬福利，发展前景
应用架构工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,高端技术职位,架构师,"['移动互联网', '架构师', '系统架构', '技术管理']",2020-09-02 16:55:48,长春,汽车产业开发区,,30k-40k,5-10年,全职,本科,薪酬福利，发展前景
前端开发工程师（Web）,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,前端开发,WEB前端,"['移动互联网', 'Web前端']",2020-09-02 16:55:48,长春,汽车产业开发区,,20k-40k,3-5年,全职,本科,薪酬福利，发展前景
后端开发工程师(Java),一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,后端开发,Java,"['汽车', '后端', 'Java']",2020-09-02 16:55:47,长春,汽车产业开发区,,20k-40k,3-5年,全职,本科,薪酬福利，发展前景
数据库管理工程师,一汽—大众汽车有限公司,2000人以上,体育,不需要融资,开发|测试|运维类,运维,MySQL,"['MySQL', 'DBA']",2020-09-02 16:55:47,成都,龙泉驿区,,15k-30k,5-10年,全职,本科,薪酬福利，发展前景
品牌bd,北京轻松筹网络科技有限公司,500-2000人,"移动互联网,金融",C轮,市场|商务类,市场|营销,商务渠道,"['市场', '营销', 'BD']",2020-09-02 16:55:55,北京,东城区,"['安定门', '和平里', '东直门']",15k-20k,3-5年,全职,本科,六险一金 绩效奖金 丰富团建 朝阳行业
市场投放,北京轻松筹网络科技有限公司,500-2000人,"移动互联网,金融",C轮,运营|编辑|客服类,运营,网络推广,"['运营', 'SEM', '网络推广']",2020-09-02 16:55:55,北京,东城区,"['安定门', '和平里', '东直门']",12k-24k,3-5年,全职,不限,六险一金 朝阳行业 成长空间大 扁平化
高级公关专员 (MJ000797),北京轻松筹网络科技有限公司,500-2000人,"移动互联网,金融",C轮,市场|商务类,媒介|公关,媒介公关,"['媒介', '公关（PR）']",2020-09-02 16:55:54,北京,东城区,"['安定门', '和平里', '东直门']",8k-16k,3-5年,全职,本科,六险一金 丰富团建 领导nice 成长空间大
销售运营 (MJ000776),北京轻松筹网络科技有限公司,500-2000人,"移动互联网,金融",C轮,运营|编辑|客服类,运营,销售运营,['运营'],2020-09-02 16:55:54,北京,东城区,"['安定门', '和平里', '东直门']",15k-30k,不限,全职,不限,六险一金 成长空间大 朝阳行业 大牛带队
人力资源实习生 (MJ000792),北京轻松筹网络科技有限公司,500-2000人,"移动互联网,金融",C轮,综合职能|高级管理,人力资源,招聘,"['HR', '招聘', 'HRBP']",2020-09-02 16:55:54,北京,东城区,"['安定门', '和平里', '东直门']",2k-3k,不限,全职,不限,氛围好 领导Nice 朝阳行业 学习空间大
媒介商务总监,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,市场|商务类,高端市场|商务类,媒介总监,['游戏'],2020-09-02 16:56:22,广州,天河区,"['东圃', '前进', '车陂']",15k-25k,5-10年,全职,本科,五险一金，绩效奖金，员工旅游
产品引入商务,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,市场|商务类,其他市场商务职位,其他市场商务职位,['游戏'],2020-09-02 16:56:22,广州,天河区,['珠江新城'],8k-16k,3-5年,全职,本科,年底双薪、带薪年假、年度旅游、绩效奖金
视频设计师,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,设计类,原画|美术|特效,视频,"['游戏', '2D', '3D']",2020-09-02 16:56:21,广州,天河区,['珠江新城'],10k-20k,3-5年,全职,大专,年底双薪、带薪年假、年度旅游、绩效奖金
游戏广告设计师,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,设计类,视觉,广告设计,"['游戏', '广告']",2020-09-02 16:56:21,广州,天河区,['珠江新城'],10k-20k,3-5年,全职,不限,年底双薪、带薪年假、年度旅游、绩效奖金
前台文员,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,综合职能|高级管理,行政,前台,"['前台', '文员', '行政']",2020-09-02 16:56:21,深圳,南山区,['科技园'],4k-5k,1年以下,全职,大专,五险一金，高提成，员工旅游，年轻团队
视频设计师,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,设计类,原画|美术|特效,视频,"['游戏', '视频']",2020-09-02 16:56:21,深圳,南山区,['科技园'],8k-16k,3-5年,全职,本科,年终奖励 高额绩效 六险一金 团队旅游
产品引入商务,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,市场|商务类,渠道|推广,市场推广,['游戏'],2020-09-02 16:56:21,深圳,南山区,['科技园'],10k-15k,3-5年,全职,本科,五险一金，绩效奖金，员工旅游
抖音商务助理（应届生）,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,市场|商务类,市场|营销,商务专员,"['游戏', '市场']",2020-09-02 16:56:21,深圳,南山区,['科技园'],4k-8k,1年以下,全职,本科,年底双薪、带薪年假、年度旅游、绩效奖金
游戏直播运营,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,运营|编辑|客服类,运营,其他运营,['游戏'],2020-09-02 16:56:21,深圳,南山区,['科技园'],4k-8k,1年以下,全职,本科,年底双薪、带薪年假、年度旅游、绩效奖金
渠道商务,深圳印象互娱网络科技有限公司,50-150人,游戏,B轮,市场|商务类,市场|营销,商务专员,"['渠道', '市场推广', '数据分析']",2020-09-02 16:56:21,深圳,南山区,['科技园'],8k-15k,1-3年,全职,大专,五险一金，绩效奖金，员工旅游
市场BD（全国）,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,市场|商务类,市场|营销,商务渠道,"['教育', '市场推广']",2020-09-02 16:56:45,深圳,南山区,,8k-15k,1-3年,全职,大专,五险一金、餐补、撸猫、上升通道
教学管理培训生,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,教育|培训,教师,讲师|助教,['教育'],2020-09-02 16:56:45,深圳,南山区,,10k-15k,1年以下,全职,本科,萌猫任撸 氛围年轻 餐补 高速发展行业
资产管理专员,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,综合职能|高级管理,行政,行政,['教育'],2020-09-02 16:56:45,深圳,南山区,,6k-8k,1-3年,全职,本科,发展前景；猫猫治愈；
社群转化（销售）,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,销售类,销售,销售顾问,"['销售', '售前支持', '销售顾问']",2020-09-02 16:56:45,广州,天河区,"['天河城', '体育中心', '沙河']",8k-13k,1-3年,全职,大专,高提成、晋升空间大
高级产品经理（移动）,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,产品|需求|项目类,产品经理,产品经理,['体育'],2020-09-02 16:56:45,深圳,南山区,,15k-30k,3-5年,全职,本科,福利待遇；行业前景；团队氛围
高级产品经理（创作工具组）,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,产品|需求|项目类,产品经理,产品经理,['用户增长'],2020-09-02 16:56:45,深圳,南山区,,15k-25k,3-5年,全职,本科,行业前景；团队氛围；弹性打卡；
社群营销-体验课辅导老师,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,运营|编辑|客服类,运营,微信运营,"['运营', '社群运营', '微信运营']",2020-09-02 16:56:45,广州,天河区,"['天河城', '体育中心', '沙河']",8k-13k,1-3年,全职,本科,高提成、晋升空间大、五险一金
高级移动产品经理（北京）,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,产品|需求|项目类,产品经理,产品经理,"['教育', '产品策划']",2020-09-02 16:56:45,北京,海淀区,,35k-60k,5-10年,全职,本科,海景房；撸猫撸猫福利；
渠道运营（B端）,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,运营|编辑|客服类,运营,运营,['运营'],2020-09-02 16:56:45,深圳,南山区,,15k-25k,不限,全职,不限,五险一金、餐补、撸猫、海景办公区
课程设计（深圳）,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,教育|培训,培训,培训产品开发,['教育'],2020-09-02 16:56:45,深圳,南山区,,10k-20k,1-3年,全职,不限,五险一金、餐补、撸猫、海景办公区
组织发展COE,深圳点猫科技有限公司,2000人以上,"移动互联网,教育",C轮,综合职能|高级管理,人力资源,组织发展（OD）,['组织发展（OD）'],2020-09-02 16:56:45,深圳,南山区,,15k-25k,5-10年,全职,本科,五险一金；萌猫任撸；发展行业快
java开发工程师,吉利科技集团有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,后端开发,Java,['即时通讯'],2020-09-02 16:56:42,杭州,滨江区,,20k-35k,3-5年,全职,本科,世界500强企业/发展前景好/福利待遇好
运营岗-实习生,上海丙晟科技有限公司,150-500人,"移动互联网,电商",未融资,运营|编辑|客服类,运营,运营,"['新零售', '运营']",2020-09-02 16:56:42,上海,静安区,,2k-3k,应届毕业生,全职,硕士,大平台 实力雄厚 环境好
web前端开发工程师,上海丙晟科技有限公司,150-500人,"移动互联网,电商",未融资,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'Web前端']",2020-09-02 16:56:42,上海,静安区,,16k-21k,3-5年,全职,本科,大平台 实力雄厚 环境好
前端研发工程师,上海丙晟科技有限公司,150-500人,"移动互联网,电商",未融资,开发|测试|运维类,前端开发,WEB前端,"['新零售', '前端开发', 'Web前端']",2020-09-02 16:56:42,上海,静安区,,20k-25k,3-5年,全职,本科,大平台 实力雄厚 环境好
分析师助理（实习生）,北京易观智库网络科技有限公司,150-500人,"移动互联网,数据服务",B轮,产品|需求|项目类,数据分析,数据分析,"['商业', 'BI', '数据分析']",2020-09-02 16:57:42,北京,朝阳区,"['大山子', '酒仙桥']",2k-3k,应届毕业生,实习,本科,朝九晚六 学习平台 周末双休
渠道专员,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,市场|商务类,渠道|推广,渠道推广,['渠道'],2020-09-02 16:57:36,深圳,南山区,,6k-12k,不限,全职,大专,导师带教，福利好，平台大
财务经理,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,综合职能|高级管理,财务,财务,"['教育', '会计', '分析', '财务', '税务']",2020-09-02 16:57:36,深圳,南山区,,8k-12k,3-5年,全职,大专,弹性上班 定期团建 年度体检 福利好
招聘专员,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,综合职能|高级管理,人力资源,招聘,"['教育', 'HRBP', '人力资源', '人事', '招聘']",2020-09-02 16:57:36,深圳,南山区,,7k-12k,1-3年,全职,本科,福利好，领导nice，发展前景好
商务助理实习生,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,市场|商务类,市场|营销,商务专员,"['教育', '移动互联网']",2020-09-02 16:57:36,深圳,南山区,,3k-5k,应届毕业生,全职,本科,大牛导师带你飞！
新媒体主编,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,运营|编辑|客服类,编辑,新媒体,"['教育', '主编']",2020-09-02 16:57:36,深圳,南山区,,8k-12k,1-3年,全职,本科,平台大，领导nice，自由度高，福利好
课程策划实习生,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,运营|编辑|客服类,运营,产品运营,"['运营', '产品运营']",2020-09-02 16:57:36,深圳,南山区,,3k-4k,应届毕业生,实习,不限,弹性上班 定期团建 年度体检 福利好
课程策划,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,运营|编辑|客服类,运营,产品运营,"['教育', '产品运营']",2020-09-02 16:57:36,深圳,南山区,,8k-15k,1-3年,全职,本科,"福利好,平台大,弹性上班，假期多"
课程运营,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,运营|编辑|客服类,运营,用户运营,"['教育', '用户运营', 'C端用户运营']",2020-09-02 16:57:36,深圳,南山区,,6k-10k,1-3年,全职,本科,弹性上班 定期团建 年度体检 福利好
课程运营实习生,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,运营|编辑|客服类,运营,用户运营,['运营'],2020-09-02 16:57:36,深圳,南山区,,3k-4k,应届毕业生,实习,不限,弹性上班 定期团建 年度体检 福利好
增长实习生,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,市场|商务类,渠道|推广,渠道推广,"['移动互联网', '渠道', '推广']",2020-09-02 16:57:35,深圳,南山区,,3k-5k,应届毕业生,全职,大专,大牛导师带你飞！
课程顾问,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,销售类,销售,销售顾问,"['移动互联网', '教育', '销售']",2020-09-02 16:57:35,深圳,南山区,,6k-10k,不限,全职,大专,专注于转化，靠努力得高薪！
产品实习生,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,产品|需求|项目类,产品经理,产品经理,"['教育', 'C端产品']",2020-09-02 16:57:35,深圳,南山区,,3k-4k,应届毕业生,实习,本科,成长平台大 弹性上班 定期团建 福利好
商务专员（校招媒体方向）,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,销售类,销售,商务渠道,"['BD', '商务渠道', '广告销售']",2020-09-02 16:57:35,深圳,南山区,,6k-12k,不限,全职,大专,"福利好,平台大,弹性上班，假期多"
转化运营,深圳找份工作科技有限公司,50-150人,"移动互联网,企业服务",天使轮,运营|编辑|客服类,运营,运营,"['移动互联网', '教育', '运营']",2020-09-02 16:57:35,深圳,南山区,,6k-10k,不限,全职,大专,专注于转化，靠努力得高薪！
媒介经理,深圳熙美传媒有限公司,15-50人,广告营销,不需要融资,市场|商务类,高端市场|商务类,媒介经理,"['广告营销', '媒体', '品牌管理', '战略管理', '领导力', '团队建设']",2020-09-02 16:58:42,深圳,福田区,,5k-8k,1-3年,全职,大专,不甘于现状成长中的舞台有着无限的上升空间
AE客户助理,深圳熙美传媒有限公司,15-50人,广告营销,不需要融资,市场|商务类,市场|营销,商务专员,"['广告营销', '媒体', '市场推广', '市场策划', '数据分析', '营销策略']",2020-09-02 16:58:42,深圳,福田区,,5k-7k,不限,全职,本科,成长中的舞台，期待你的加入与我们共创成就
u3d开发工程师,深圳铭镜科技有限公司,15-50人,游戏,天使轮,开发|测试|运维类,移动前端开发,U3D,"['游戏', 'Unity3d', '移动端']",2020-09-02 16:58:29,深圳,南山区,['科技园'],10k-20k,3-5年,全职,本科,五险一金 加班补贴 节假日福利
U3D前端开发工程师,深圳铭镜科技有限公司,15-50人,游戏,天使轮,开发|测试|运维类,移动前端开发,U3D,"['游戏', '性能优化', 'Unity3d']",2020-09-02 16:58:29,深圳,南山区,['科技园'],12k-17k,不限,全职,本科,年底双薪、带薪年假、年终奖、五险一金
2D动作设计师,深圳铭镜科技有限公司,15-50人,游戏,天使轮,设计类,原画|美术|特效,游戏动作,"['游戏', '手绘', '动作', 'Spine', 'Flash']",2020-09-02 16:58:29,深圳,南山区,['科技园'],10k-20k,3-5年,全职,不限,五险一金 加班补贴 节假日福利
游戏系统策划,深圳铭镜科技有限公司,15-50人,游戏,天使轮,产品|需求|项目类,游戏策划,系统策划,"['游戏', '系统', '卡牌游戏策划']",2020-09-02 16:58:29,深圳,南山区,['科技园'],12k-18k,3-5年,全职,本科,五险一金 加班补贴 节假日福利
spine动画师,深圳铭镜科技有限公司,15-50人,游戏,天使轮,设计类,原画|美术|特效,动画,"['游戏', '2D设计', '动作', 'Spine', '逐帧动画']",2020-09-02 16:58:29,深圳,南山区,['科技园'],10k-15k,1-3年,全职,本科,13薪全勤奖加班补贴节假日福利福利假
2d动画师,深圳铭镜科技有限公司,15-50人,游戏,天使轮,设计类,原画|美术|特效,动画,"['游戏', '手游', '2D', 'Spine', '人物动作设计']",2020-09-02 16:58:29,深圳,南山区,['科技园'],10k-20k,不限,全职,不限,年终奖、团队人员nice、每周下午茶、弹性时间
u3d客户端开发工程师,深圳铭镜科技有限公司,15-50人,游戏,天使轮,开发|测试|运维类,移动前端开发,U3D,"['游戏', '性能优化', 'Unity3d']",2020-09-02 16:58:29,深圳,南山区,['科技园'],10k-15k,1-3年,全职,本科,年底双薪、节假日福利、福利假
Go游戏服务器研发工程师,深圳铭镜科技有限公司,15-50人,游戏,天使轮,开发|测试|运维类,后端开发,GO|Golang,"['游戏', '后端', 'GO', 'Erlang', 'MySQL']",2020-09-02 16:58:29,深圳,南山区,['科技园'],10k-15k,1-3年,全职,本科,五险一金 加班补贴 节假日福利
排版设计,北京骏博出版咨询有限责任公司,15-50人,文娱丨内容,不需要融资,设计类,视觉,其他视觉设计,['教育'],2020-09-02 16:58:27,北京,海淀区,"['北京大学', '中关村', '知春路']",5k-8k,1-3年,全职,本科,工作弹性高 自由
腾讯B端客服,武汉佰钧成技术有限责任公司,2000人以上,移动互联网,不需要融资,运营|编辑|客服类,客服,在线客服,"['客服', '在线客服']",2020-09-02 16:58:27,广州,海珠区,"['新港', '凤阳', '赤岗']",4k-6k,1-3年,全职,大专,入职即缴纳六险一金；十三薪；双休
法律顾问,北京骏博出版咨询有限责任公司,15-50人,文娱丨内容,不需要融资,商业服务|专业服务,律师|法务|合规,律师|法律顾问,['教育'],2020-09-02 16:58:27,北京,海淀区,"['北京大学', '中关村', '知春路']",6k-8k,1-3年,全职,本科,工作自由
图书设计,北京骏博出版咨询有限责任公司,15-50人,文娱丨内容,不需要融资,设计类,视觉,其他视觉设计,"['美术设计', '包装']",2020-09-02 16:58:26,北京,海淀区,"['北京大学', '中关村', '知春路']",5k-8k,1-3年,全职,本科,工作自由
商务经理,四川生学教育科技有限公司,150-500人,"移动互联网,教育",A轮,市场|商务类,市场|营销,商务渠道,['教育'],2020-09-02 16:58:37,成都,高新区,,7k-12k,1-3年,全职,本科,五险一金+绩效奖金+优厚福利+发展空间
前端开发,相通网络技术有限公司,50-150人,"软件开发,数据服务",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['电商', '移动互联网', 'HTML5', 'Node.js', 'Vue']",2020-09-02 17:00:07,深圳,福田区,['华强北'],10k-20k,3-5年,全职,大专,年终奖 五险一金 工作氛围好 扁平化管理
Java 开发,相通网络技术有限公司,50-150人,"软件开发,数据服务",不需要融资,开发|测试|运维类,后端开发,Java,"['电商', '移动互联网', '分布式', '中间件', '平台', '后端']",2020-09-02 17:00:07,深圳,福田区,['华强北'],15k-30k,5-10年,全职,大专,年终奖 五险一金 工作氛围好 扁平化管理
电商运营专员,北京活力达生物健康科技股份有限公司,150-500人,电商,上市公司,运营|编辑|客服类,运营,电商运营,"['电商', '医疗健康']",2020-09-02 17:00:07,北京,海淀区,['西三旗'],7k-10k,不限,全职,本科,top级店铺
大客户销售,北京站酷网络科技有限公司,50-150人,"社交,文娱丨内容",B轮,销售类,销售,大客户代表,"['销售', '客户代表']",2020-09-02 16:59:32,广州,天河区,"['珠江新城', '天河北']",8k-15k,1-3年,全职,大专,"扁平化管理,七险一金,氛围好"
