positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
React工程师（高级）,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,前端开发,React,['前端开发'],2020-09-04 10:14:09,深圳,宝安区,['新安'],15k-20k,3-5年,全职,本科,十点上班，年终奖，业务稳定，技术分享
DevOps 运维开发工程师,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,运维,运维开发工程师,['DevOps/AIOps'],2020-09-04 10:14:09,深圳,宝安区,['新安'],14k-20k,3-5年,全职,本科,十点上班，年终奖，业务稳定，技术分享
平面设计师,上海集熠市场营销策划有限公司,15-50人,"移动互联网,广告营销",未融资,设计类,视觉,平面设计,"['广告营销', '移动互联网', '视觉', '平面']",2020-09-04 10:14:09,上海,闵行区,"['七宝', '航华']",8k-15k,1-3年,全职,本科,国家规定五险一金及各种福利
Java开发工程师（驻场）,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,后端开发,Java,['J2EE'],2020-09-04 10:14:09,深圳,宝安区,['新安'],8k-15k,1-3年,全职,本科,十点上班，年终奖，业务稳定，技术分享
测试开发工程师（中级）,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,测试,测试开发,['测试开发'],2020-09-04 10:14:09,深圳,宝安区,['新安'],10k-20k,3-5年,全职,本科,十点上班，年终奖，业务稳定，技术分享
研发主管（前端）,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,前端开发,WEB前端,"['前端开发', '架构师']",2020-09-04 10:14:09,深圳,福田区,,40k-60k,5-10年,全职,本科,技术前沿 技术氛围活跃
自动化测试工程师（中级）,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,测试,自动化测试,['自动化测试'],2020-09-04 10:14:09,深圳,宝安区,['新安'],10k-15k,3-5年,全职,本科,十点上班，年终奖，业务稳定，技术分享
Python后台开发工程师,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,后端开发,Python,['Python'],2020-09-04 10:14:09,深圳,宝安区,['新安'],12k-20k,3-5年,全职,本科,十点上班，年终奖，业务稳定，技术分享
技术经理（Mobile/Web方向）,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,高端技术职位,技术经理,['高级技术管理'],2020-09-04 10:14:09,深圳,宝安区,['新安'],22k-28k,5-10年,全职,本科,十点上班，年终奖，业务稳定，技术分享
C++开发工程师（中级）,深圳松茂科技有限公司,50-150人,移动互联网,不需要融资,开发|测试|运维类,后端开发,C|C++,['C++'],2020-09-04 10:14:09,深圳,宝安区,['新安'],10k-20k,1-3年,全职,大专,十点上班，年终奖，业务稳定，技术分享
留学文书处理（线上翻译兼职）,迪哲（深圳）教育咨询有限公司,15-50人,"移动互联网,教育",天使轮,公务员|其他,在校学生,大学|大专应届毕业生,['教育'],2020-09-04 10:14:56,深圳,福田区,"['上沙', '香蜜湖', '车公庙']",3k-5k,应届毕业生,全职,本科,下午茶、团建、五险一金、年假、时间灵活
java开发工程师,佛山市博纳德信息科技有限公司,150-500人,移动互联网,天使轮,开发|测试|运维类,后端开发,Java,['物流'],2020-09-04 10:14:55,广州,天河区,"['五山', '东圃']",12k-20k,3-5年,全职,大专,大小周
ios开发工程师,上海海万信息科技股份有限公司,500-2000人,"移动互联网,金融",不需要融资,开发|测试|运维类,移动前端开发,IOS,"['电商', '移动互联网', 'Swift', 'IOS', '移动端']",2020-09-04 10:14:58,北京,朝阳区,"['亮马桥', '燕莎', '麦子店']",10k-17k,3-5年,全职,本科,五险一金 节假日礼金 公司体检
h5前端开发工程师,上海海万信息科技股份有限公司,500-2000人,"移动互联网,金融",不需要融资,开发|测试|运维类,移动前端开发,HTML5,['移动端'],2020-09-04 10:14:58,北京,朝阳区,"['亮马桥', '燕莎', '麦子店']",10k-15k,3-5年,全职,本科,平安健康险
java开发工程师,上海海万信息科技股份有限公司,500-2000人,"移动互联网,金融",不需要融资,开发|测试|运维类,后端开发,Java,"['电商', '移动互联网', '后端', '移动开发', '软件开发']",2020-09-04 10:14:58,北京,朝阳区,"['亮马桥', '燕莎', '麦子店']",10k-16k,3-5年,全职,本科,五险一金 节假日礼金 公司体检
产品经理,前海爱讯科技（深圳）有限公司广州分公司,50-150人,移动互联网,不需要融资,产品|需求|项目类,产品经理,用户产品经理,"['社交', '用户增长', '项目管理']",2020-09-04 10:14:57,广州,海珠区,,20k-25k,5-10年,全职,本科,海外移动端产品经理
电商运营经理,北京热钓电子商务有限公司,50-150人,"移动互联网,电商",A轮,运营|编辑|客服类,高端运营|编辑|客服类,运营经理|主管,"['电商', '运营管理']",2020-09-04 10:14:52,北京,海淀区,,15k-30k,3-5年,全职,本科,晋升空间大、福利待遇好 、双休
ui设计师,北京热钓电子商务有限公司,50-150人,"移动互联网,电商",A轮,设计类,视觉,UI,"['电商', 'UI']",2020-09-04 10:14:52,北京,海淀区,,8k-12k,1-3年,全职,本科,发展空间大、机会多、福利待遇优厚
天猫运营经理,北京热钓电子商务有限公司,50-150人,"移动互联网,电商",A轮,运营|编辑|客服类,高端运营|编辑|客服类,运营经理|主管,"['电商', '运营管理']",2020-09-04 10:14:52,北京,海淀区,,13k-25k,3-5年,全职,本科,发展空间大、机会多、福利待遇优厚
系统策划,北京明途真科技有限公司,150-500人,游戏,上市公司,产品|需求|项目类,游戏策划,系统策划,"['游戏策划', '系统', '关卡', '休闲游戏策划']",2020-09-04 10:14:45,成都,高新区,,10k-18k,3-5年,全职,本科,年底多薪 境外游
游戏ui设计师,北京明途真科技有限公司,150-500人,游戏,上市公司,设计类,视觉,UI,"['UI', '游戏界面', '游戏设计']",2020-09-04 10:14:45,成都,高新区,,10k-18k,3-5年,全职,本科,年底多薪 境外游
游戏测试,北京明途真科技有限公司,150-500人,游戏,上市公司,开发|测试|运维类,测试,功能测试,"['移动端', '测试', '功能测试']",2020-09-04 10:14:45,成都,高新区,,8k-15k,3-5年,全职,本科,顶配Mac 境外游 福利齐全
游戏UI设计师,北京明途真科技有限公司,150-500人,游戏,上市公司,设计类,视觉,UI,"['游戏', '游戏界面', 'UI', '界面设计']",2020-09-04 10:14:45,北京,东城区,,15k-25k,3-5年,全职,本科,人体工学椅、电动升降桌、顶配Mac Pro
动画特效设计师,北京明途真科技有限公司,150-500人,游戏,上市公司,设计类,原画|美术|特效,动画,"['游戏', '动画', 'Spine', '2D', 'Cocos']",2020-09-04 10:14:45,成都,高新区,,10k-20k,3-5年,全职,本科,年底多薪 境外游
动画特效设计师,北京明途真科技有限公司,150-500人,游戏,上市公司,设计类,原画|美术|特效,游戏特效,"['3D Max', 'AE软件', 'Cocos', '2D']",2020-09-04 10:14:45,成都,高新区,,12k-20k,3-5年,全职,本科,年底多薪 境外游
资深Android开发工程师-米聊,北京小米科技有限责任公司,2000人以上,硬件,D轮及以上,开发|测试|运维类,移动前端开发,Android,['Android'],2020-09-04 10:15:09,北京,海淀区,['清河'],25k-50k,5-10年,全职,本科,七险一金 年底奖金 弹性工作双休
go 服务端开发工程师,北京小米科技有限责任公司,2000人以上,硬件,D轮及以上,开发|测试|运维类,后端开发,GO|Golang,"['电商', '服务器端']",2020-09-04 10:15:09,北京,海淀区,"['西三旗', '上地', '清河']",20k-35k,3-5年,全职,本科,"核心部门,六险一金,弹性工作,下午茶"
推荐算法工程师,北京小米科技有限责任公司,2000人以上,硬件,D轮及以上,开发|测试|运维类,后端开发,Java,"['大数据', '电商', '分布式']",2020-09-04 10:15:09,北京,海淀区,"['西三旗', '上地', '清河']",30k-50k,3-5年,全职,本科,"核心部门,六险一金,弹性工作,下午茶"
PHP研发工程师,北京小米科技有限责任公司,2000人以上,硬件,D轮及以上,开发|测试|运维类,后端开发,PHP,"['电商', '后端', '服务器端']",2020-09-04 10:15:09,北京,海淀区,"['西三旗', '上地', '清河']",15k-30k,1-3年,全职,本科,"核心部门,六险一金,弹性工作,下午茶"
高级java开发工程师-全球新零售,北京小米科技有限责任公司,2000人以上,硬件,D轮及以上,开发|测试|运维类,后端开发,Java,['J2EE'],2020-09-04 10:15:09,北京,海淀区,"['西三旗', '上地', '清河']",20k-35k,3-5年,全职,本科,七险一金 弹性工作 核心项目
资深推荐算法工程师,北京小米科技有限责任公司,2000人以上,硬件,D轮及以上,开发|测试|运维类,人工智能,算法工程师,['算法'],2020-09-04 10:15:09,北京,海淀区,"['清河', '西三旗', '西二旗']",35k-55k,5-10年,全职,本科,七险一金 弹性工作 双休 年底奖金
培训师,武汉鼎森电子科技有限公司,150-500人,"移动互联网,文娱丨内容",不需要融资,教育|培训,培训,培训讲师,['移动互联网'],2020-09-04 10:15:09,武汉,江汉区,,4k-7k,3-5年,全职,大专,员工活动、户外拓展培训、国内外旅游奖励
储备销售经理,武汉鼎森电子科技有限公司,150-500人,"移动互联网,文娱丨内容",不需要融资,销售类,销售,销售专员|助理,"['销售', '客户代表', '区域销售', '大客户销售']",2020-09-04 10:15:09,武汉,江汉区,,8k-16k,1-3年,全职,大专,"收入稳定,续签率高,国外游,长带薪年假"
高级前端研发工程师-MIUI,北京小米科技有限责任公司,2000人以上,硬件,D轮及以上,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'Node.js', 'Hybird']",2020-09-04 10:15:09,北京,海淀区,,20k-40k,5-10年,全职,本科,六险一金 双休不打卡 弹性工作制 晋升
微信运营专员,武汉鼎森电子科技有限公司,150-500人,"移动互联网,文娱丨内容",不需要融资,运营|编辑|客服类,运营,运营,"['移动互联网', '媒体', '活动策划', '微信运营', '微博运营']",2020-09-04 10:15:08,武汉,江汉区,,4k-7k,3-5年,全职,大专,办公环境好 出国游 进升空间
招聘专员,武汉鼎森电子科技有限公司,150-500人,"移动互联网,文娱丨内容",不需要融资,综合职能|高级管理,人力资源,招聘,"['移动互联网', '招聘']",2020-09-04 10:15:08,武汉,江汉区,,3k-6k,3-5年,全职,大专,"无责任底薪,国外游,超长年假,稳定高收入"
版权引进专员，年薪6—8万,武汉鼎森电子科技有限公司,150-500人,"移动互联网,文娱丨内容",不需要融资,市场|商务类,市场|营销,商务专员,"['企业服务', '移动互联网', '商务', '销售']",2020-09-04 10:15:08,武汉,江汉区,,3k-6k,3-5年,全职,大专,不加班 不出差 超长年假 高收入
电话销售,武汉鼎森电子科技有限公司,150-500人,"移动互联网,文娱丨内容",不需要融资,销售类,销售,电话销售,"['移动互联网', '销售', '软件销售']",2020-09-04 10:15:08,武汉,江汉区,,5k-10k,1-3年,全职,大专,"无责任底薪,国外游,超长年假,稳定高收入"
版权文员,武汉鼎森电子科技有限公司,150-500人,"移动互联网,文娱丨内容",不需要融资,运营|编辑|客服类,客服,客服专员|助理,"['移动互联网', '客服', '电话客服']",2020-09-04 10:15:08,武汉,江汉区,,3k-5k,3-5年,全职,大专,"无责任底薪,国外游,超长年假,稳定高收入"
java开发工程师,广州雳德信息科技有限公司,50-150人,"移动互联网,其他",未融资,开发|测试|运维类,后端开发,Java,"['Java', '分布式']",2020-09-04 10:15:08,广州,天河区,,15k-22k,5-10年,全职,不限,加班少，大平台，大项目，双休，牛人多多
微信游戏运营,上海微创软件股份有限公司,2000人以上,"企业服务,移动互联网",不需要融资,运营|编辑|客服类,运营,游戏运营,['游戏运营'],2020-09-04 10:16:00,深圳,南山区,"['南油', '科技园']",7k-8k,1-3年,全职,本科,双休 六险一金 健身房 带薪年假 上下班车
国际物流销售,深圳市东禅货运代理有限公司,15-50人,其他,未融资,交通|运输|物流|仓储,物流|仓储,货运代理,"['电商', '物流']",2020-09-04 10:15:59,深圳,龙岗区,"['布吉', '可园']",4k-8k,不限,全职,大专,朝九晚六，带薪培训，升职空间大，包住宿
前端开发工程师,上海微创软件股份有限公司,2000人以上,"企业服务,移动互联网",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['Node.js', 'Vue', '前端开发', 'Javascript']",2020-09-04 10:15:58,深圳,南山区,"['南油', '科技园']",10k-14k,3-5年,全职,本科,双休 六险一 带 上下班车 带薪年假
社群运营,北京易汇众盟网络技术有限公司,500-2000人,"移动互联网,数据服务",C轮,运营|编辑|客服类,运营,社区运营,"['社区运营', '转化变现']",2020-09-04 10:15:52,北京,,,15k-20k,3-5年,全职,本科,六险一金 餐补 团队旅游
猎头顾问实习生,北京拉勾网络技术有限公司,500-2000人,企业服务,D轮及以上,综合职能|高级管理,人力资源,招聘,['招聘'],2020-09-04 10:17:04,上海,黄浦区,,2k-3k,不限,全职,大专,超多的团建活动
销售经理,北京拉勾网络技术有限公司,500-2000人,企业服务,D轮及以上,销售类,销售,销售经理,['销售'],2020-09-04 10:17:04,上海,黄浦区,,5k-10k,1-3年,全职,大专,经常性的团建活动
广告优化师,北京快乐茄信息技术有限公司,150-500人,工具,B轮,市场|商务类,品牌|广告,广告投放,"['视频', '广告执行', '媒体投放', '创意']",2020-09-04 10:16:03,北京,海淀区,"['西北旺', '上地', '马连洼']",15k-25k,1-3年,全职,本科,海外市场 短视频
广告策略产品经理,北京快乐茄信息技术有限公司,150-500人,工具,B轮,产品|需求|项目类,产品经理,商业产品经理,"['视频', '策略', '商业产品', 'B端产品']",2020-09-04 10:16:03,北京,海淀区,"['西北旺', '上地', '马连洼']",25k-40k,3-5年,全职,本科,海外市场 短视频
pmo项目经理,北京快乐茄信息技术有限公司,150-500人,工具,B轮,产品|需求|项目类,项目管理,PMO,"['视频', '社交', 'PMO', 'PMP', '项目管理', '需求分析']",2020-09-04 10:16:02,北京,海淀区,"['西北旺', '上地', '马连洼']",20k-35k,3-5年,全职,本科,海外市场 短视频
C端产品经理(内容产品),北京快乐茄信息技术有限公司,150-500人,工具,B轮,产品|需求|项目类,产品经理,移动产品经理,"['视频', '移动互联网', '移动产品/APP', 'C端产品', '内容产品', '社交/SNS']",2020-09-04 10:16:02,北京,海淀区,"['西北旺', '上地', '马连洼']",25k-40k,3-5年,全职,本科,海外市场 短视频
反作弊产品经理（广告）,北京快乐茄信息技术有限公司,150-500人,工具,B轮,产品|需求|项目类,产品经理,反作弊产品经理,"['视频', '后台产品', '反作弊', '商业产品']",2020-09-04 10:16:02,北京,海淀区,"['西北旺', '上地', '马连洼']",25k-40k,3-5年,全职,本科,海外市场 短视频
数据产品经理（商业化广告）,北京快乐茄信息技术有限公司,150-500人,工具,B轮,产品|需求|项目类,产品经理,数据产品经理,"['视频', '直播', 'B端产品', '商业产品']",2020-09-04 10:16:02,北京,海淀区,"['西北旺', '上地', '马连洼']",25k-40k,3-5年,全职,本科,短视频行业，海外市场
电商客服主管,温州市易贸通供应链管理有限公司杭州分公司,15-50人,"电商,物流丨运输",不需要融资,运营|编辑|客服类,客服,网店客服,"['电商', '客服管理', '淘宝客服', '天猫客服', '电商客服']",2020-09-04 10:15:55,杭州,余杭区,,6k-10k,1-3年,全职,大专,五险一金 福利齐全 发展前景好
医生用户运营,深圳市宁远科技股份有限公司,500-2000人,移动互联网,上市公司,运营|编辑|客服类,运营,用户运营,"['医疗健康', '移动互联网', '用户运营', '社群运营', '用户留存', 'C端用户运营']",2020-09-04 10:15:47,深圳,南山区,"['南油', '蛇口']",7k-11k,1-3年,全职,本科,季度绩效奖金
品牌文案策划,深圳市宁远科技股份有限公司,500-2000人,移动互联网,上市公司,运营|编辑|客服类,编辑,文案策划,"['医疗健康', '移动互联网', '策划']",2020-09-04 10:15:47,深圳,南山区,"['南油', '蛇口']",7k-11k,1-3年,全职,本科,季度绩效奖金
产品经理,佛山市蠢材科技有限公司,15-50人,移动互联网,不需要融资,产品|需求|项目类,产品经理,产品经理,"['产品策划', '需求分析', '原型设计', '用户研究']",2020-09-04 10:17:03,佛山,南海区,,8k-16k,3-5年,全职,本科,"周末双休,五险一金,定期体检,节假日福利"
高级Android开发工程师-系统架构,雪豹高科（北京）技术有限公司,15-50人,"移动互联网,硬件",未融资,开发|测试|运维类,移动前端开发,Android,[],2020-09-04 10:17:00,北京,海淀区,"['西北旺', '上地', '马连洼']",20k-40k,5-10年,全职,本科,技术大牛，弹性工作，前瞻技术领域
高级android开发工程师,雪豹高科（北京）技术有限公司,15-50人,"移动互联网,硬件",未融资,开发|测试|运维类,移动前端开发,Android,['SDK'],2020-09-04 10:17:00,北京,海淀区,"['西北旺', '上地', '马连洼']",20k-40k,3-5年,全职,本科,技术大牛，弹性工作，前瞻技术领域
销售助理,杭州络町软件科技有限责任公司,50-150人,"数据服务,金融",A轮,销售类,销售,销售专员|助理,"['金融', '销售']",2020-09-04 10:16:54,上海,浦东新区,,5k-6k,1-3年,全职,大专,五险一金，成长空间，节假日福利
CocosCreator开发工程师,沈阳创胜网络科技有限公司,50-150人,游戏,未融资,开发|测试|运维类,前端开发,其他前端开发,"['前端开发', '移动端']",2020-09-04 10:16:54,成都,高新区,,10k-20k,1-3年,全职,大专,五险一金，大小周
客户经理,杭州络町软件科技有限责任公司,50-150人,"数据服务,金融",A轮,销售类,销售,客户经理,"['金融', '销售', '区域销售', '大客户销售', '软件销售']",2020-09-04 10:16:54,深圳,南山区,,6k-10k,1-3年,全职,大专,五险一金，成长空间，节假日福利
营销主管,深圳市思维势能品牌管理有限公司,15-50人,"企业服务,广告营销",不需要融资,市场|商务类,市场|营销,市场营销,"['营销', '市场开发', '渠道']",2020-09-04 10:16:38,深圳,,,8k-15k,3-5年,全职,本科,高提成 福利好
销售顾问,北京拉勾网络技术有限公司,500-2000人,企业服务,D轮及以上,销售类,销售,销售顾问,"['销售', '客户代表']",2020-09-04 10:17:05,上海,黄浦区,,5k-10k,不限,全职,大专,五险一金，定期团建，组织培训，双休
经销商BD,苏州奖多多科技有限公司,150-500人,"移动互联网,消费生活",B轮,销售类,销售,销售专员|助理,"['电商', '销售', '商务拓展']",2020-09-04 10:16:53,苏州,工业园区,,6k-12k,3-5年,全职,本科,带薪年假15天
产品运营经理,苏州奖多多科技有限公司,150-500人,"移动互联网,消费生活",B轮,运营|编辑|客服类,高端运营|编辑|客服类,运营经理|主管,"['电商', '移动互联网']",2020-09-04 10:16:53,苏州,工业园区,,10k-20k,3-5年,全职,本科,带薪年假15天、双休
java架构师,上海播呗网络科技有限公司,150-500人,社交,未融资,开发|测试|运维类,后端开发,Java,"['Java', 'MySQL', '后端', '架构师']",2020-09-04 10:16:43,上海,闵行区,['浦江'],30k-45k,5-10年,全职,大专,五险一金 年底双薪带薪年假 节日礼物
资深java开发工程师,上海播呗网络科技有限公司,150-500人,社交,未融资,开发|测试|运维类,后端开发,Java,"['直播', '移动互联网', 'Java', '数据库', '音视频', 'MySQL']",2020-09-04 10:16:42,上海,闵行区,['浦江'],20k-40k,5-10年,全职,本科,扁平化管理 福利待遇好 前景好
c++开发工程师,上海播呗网络科技有限公司,150-500人,社交,未融资,开发|测试|运维类,后端开发,C|C++,"['C++', '音视频']",2020-09-04 10:16:42,上海,闵行区,['浦江'],20k-30k,3-5年,全职,本科,五险一金 年底双薪带薪年假 节日礼物
测试主管/经理,上海播呗网络科技有限公司,150-500人,社交,未融资,开发|测试|运维类,高端技术职位,测试经理,"['直播', '移动互联网']",2020-09-04 10:16:42,上海,闵行区,['浦江'],15k-30k,5-10年,全职,本科,扁平化管理 发展空间大 前景好
资深采编,北京翼鸥教育科技有限公司,150-500人,"移动互联网,教育",B轮,综合职能|高级管理,其他职能职位,其他职能职位,"['媒体', '新闻/出版']",2020-09-04 10:16:41,北京,海淀区,"['学院路', '中关村', '知春路']",15k-30k,3-5年,全职,本科,产品领先，团队Nice，员工福利优厚
ES技术专家,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,开发|测试|运维类,后端开发,Java,"['企业服务', '移动互联网', 'Java', '搜索', '信息检索']",2020-09-04 10:17:47,杭州,西湖区,,25k-40k,3-5年,全职,本科,绩效奖金，年度旅游，季度团建，扁平管理
人力资源实习生,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,综合职能|高级管理,人力资源,员工关系,"['企业服务', '移动互联网', 'HR', '员工关系']",2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",2k-3k,应届毕业生,实习,本科,绩效奖金，年度旅游，季度团建，扁平管理
高级测试工程师,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,开发|测试|运维类,测试,测试工程师,['性能测试'],2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",15k-25k,5-10年,全职,本科,绩效奖金，年度旅游，季度团建，扁平管理
客户经理/销售经理,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,销售类,销售,销售经理,"['市场拓展', '销售', 'BD', '营销']",2020-09-04 10:17:47,深圳,南山区,['西丽'],10k-20k,3-5年,全职,大专,"氛围好,颜值高,期权激励,出国旅游"
HRBP,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,综合职能|高级管理,人力资源,HRBP,"['企业服务', '工具软件', '员工关系', '招聘', '绩效管理', '组织发展（OD）']",2020-09-04 10:17:47,北京,朝阳区,"['潘家园', '劲松', '南磨房']",11k-18k,5-10年,全职,本科,准独角兽；发展前景好
外呼专员,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,销售类,销售,电话销售,"['销售', '电话销售']",2020-09-04 10:17:47,杭州,西湖区,,6k-10k,不限,全职,大专,六险一金，餐补，周末双休，节假日福利
高级视觉设计师,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,设计类,视觉,视觉设计,"['移动互联网', 'UI', 'UED']",2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",15k-30k,3-5年,全职,本科,绩效奖金，年度旅游，季度团建，扁平管理
资深前端开发工程师,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,开发|测试|运维类,移动前端开发,WEB前端,['HTML5'],2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",25k-35k,5-10年,全职,本科,绩效奖金，年度旅游，季度团建，扁平管理
数据产品经理,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,产品|需求|项目类,产品经理,数据产品经理,"['企业服务', '产品策划', '用户研究', '需求分析', '产品设计']",2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",15k-30k,3-5年,全职,本科,绩效奖金，年度旅游，季度团建，扁平管理
解决方案产品经理,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,产品|需求|项目类,产品经理,产品经理,"['企业服务', '医疗健康', '产品设计', 'SaaS', 'B2B']",2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",25k-40k,5-10年,全职,本科,绩效奖金，年度旅游，季度团建，扁平管理
产品经理实习生,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,产品|需求|项目类,产品经理,产品经理,['产品设计'],2020-09-04 10:17:47,杭州,西湖区,,3k-4k,不限,全职,本科,绩效奖金，年度旅游，季度团建，扁平管理
项目经理,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,产品|需求|项目类,项目管理,项目经理,"['项目管理', '实施']",2020-09-04 10:17:47,深圳,南山区,['西丽'],15k-22k,5-10年,全职,本科,六险一金，餐补，周末双休，节假日福利
高级java开发工程师,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,开发|测试|运维类,后端开发,Java,"['后端', '服务器端', '分布式', '中间件']",2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",15k-25k,3-5年,全职,本科,"技术大牛多,年终奖,年度旅游，季度团建"
销售主管（银行业务）,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,销售类,销售管理,大客户销售管理,"['企业服务', '工具软件']",2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",15k-30k,5-10年,全职,本科,准独角兽；发展前景好
销售运营,杭州天谷信息科技有限公司,500-2000人,企业服务,C轮,运营|编辑|客服类,运营,销售运营,"['销售支持', '数据分析']",2020-09-04 10:17:47,杭州,西湖区,"['西溪', '文一路', '翠苑']",5k-9k,不限,全职,本科,六险一金，餐补，周末双休，节假日福利
基础组件高级运维研发工程师(J200325007),北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,运维,其他运维,['滴滴'],2020-09-04 10:18:01,北京,海淀区,,25k-40k,3-5年,全职,本科,广阔平台；急速成长；诱人福利
数据资产/数据采集工程师(J200622030),北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,数据开发,其他数据开发,['滴滴'],2020-09-04 10:18:01,杭州,余杭区,,20k-30k,3-5年,全职,本科,广阔平台 急速成长 诱人福利
大数据技术专家(J200312002),北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,数据开发,其他数据开发,['滴滴'],2020-09-04 10:18:01,北京,海淀区,,40k-60k,5-10年,全职,本科,广阔平台；急速成长；诱人福利
高级/资深大数据OLAP研发工程师(J200417004),北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,后端开发,其他后端开发,['大数据'],2020-09-04 10:18:01,杭州,余杭区,,30k-45k,3-5年,全职,本科,平台广阔
高级前端开发工程师,北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'Web前端']",2020-09-04 10:18:01,北京,海淀区,,20k-30k,3-5年,全职,本科,广阔平台；急速成长；诱人福利
高级资源管理顾问(J200813004),北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,综合职能|高级管理,高级管理职位,其他高级管理职位,['滴滴'],2020-09-04 10:18:01,北京,海淀区,,15k-20k,1-3年,全职,本科,平台广阔
客户经理（快消行业）,广东新浪网络科技有限公司,150-500人,文娱丨内容,上市公司,销售类,销售,广告销售,"['广告营销', '客户代表', '广告销售']",2020-09-04 10:18:01,广州,天河区,"['天河城', '沙河', '体育中心']",10k-15k,1-3年,全职,大专,知名企业 系统培训 五险一金 周末双休
高可用平台工程师(J200630021),北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,后端开发,其他后端开发,['滴滴'],2020-09-04 10:18:01,北京,海淀区,,20k-30k,3-5年,全职,本科,平台广阔
资深前端开发工程师,北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,前端开发,WEB前端,"['Node.js', 'Web前端', 'Javascript']",2020-09-04 10:18:01,北京,海淀区,,30k-40k,3-5年,全职,本科,平台稳定
Golang服务端研发工程师,北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,后端开发,GO|Golang,"['Golang', 'PHP']",2020-09-04 10:18:01,北京,海淀区,,30k-45k,1-3年,全职,本科,广阔平台，快速成长，福利好
国际化业务SRE,北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,运维,运维开发工程师,"['运维', '应用运维']",2020-09-04 10:18:01,北京,海淀区,,30k-40k,3-5年,全职,本科,平台稳定
客户经理（政府/旅游行业）,广东新浪网络科技有限公司,150-500人,文娱丨内容,上市公司,销售类,销售,销售经理,"['旅游', '媒体', '销售']",2020-09-04 10:18:01,广州,天河区,"['天河城', '沙河', '体育中心']",15k-24k,1-3年,全职,本科,"优质平台,专业培训,晋升机会,氛围好"
资深Java 工程师(J200605009),北京嘀嘀无限科技发展有限公司,2000人以上,汽车丨出行,不需要融资,开发|测试|运维类,后端开发,Java,['滴滴'],2020-09-04 10:18:00,北京,海淀区,,45k-60k,3-5年,全职,本科,广阔平台 急速成长 诱人福利
