positionName,companyFullName,companySize,industryField,financeStage,firstType,secondType,thirdType,positionLables,createTime,city,district,businessZones,salary,workYear,jobNature,education,positionAdvantage
招聘专员,北京步峰信息技术有限公司,50-150人,"移动互联网,企业服务",不需要融资,综合职能|高级管理,人力资源,招聘,['企业服务'],2020-09-03 14:18:25,西安,高新技术产业开发区,,4k-8k,1-3年,全职,大专,双休 五险一金 带薪年假 奖金
出镜达人/模特,深圳理想动力信息技术有限公司,150-500人,电商,不需要融资,MCN|直播|网红,主播,抖音主播,['直播'],2020-09-03 14:18:23,深圳,,,8k-13k,不限,全职,不限,丰厚的下午茶
用户运营,成都书声科技有限公司,500-2000人,"移动互联网,文娱丨内容",B轮,运营|编辑|客服类,运营,用户运营,[],2020-09-03 14:18:21,成都,,,8k-15k,1-3年,全职,本科,高速发展 年终奖
后端架构师,深圳视界信息技术有限公司,50-150人,数据服务,A轮,开发|测试|运维类,高端技术职位,架构师,['架构师'],2020-09-03 14:19:14,深圳,南山区,,20k-40k,5-10年,全职,本科,AI+大数据；氛围活跃；周末双休；
行政经理,武汉中科图灵科技有限公司,15-50人,"移动互联网,电商",天使轮,综合职能|高级管理,行政,行政,['大数据'],2020-09-03 14:19:02,武汉,洪山区,,8k-12k,5-10年,全职,本科,五险一金 餐饮补贴 年终奖金 周末双休
etl开发工程师,北京伯智科技有限公司,50-150人,数据服务,未融资,开发|测试|运维类,数据开发,ETL,"['ETL', '数仓建模', '数据仓库']",2020-09-03 14:19:01,深圳,福田区,,15k-25k,3-5年,全职,本科,双休 试用期五险一金 不打卡
测试工程师,深圳市汇合发展有限公司,2000人以上,"企业服务,金融",不需要融资,开发|测试|运维类,测试,测试工程师,['银行'],2020-09-03 14:18:56,深圳,南山区,['科技园'],8k-13k,1-3年,全职,本科,技术大牛团队 项目稳定
商业场景营销研发部_高级算法工程师,百度在线网络技术（北京）有限公司,2000人以上,工具,不需要融资,开发|测试|运维类,人工智能,算法工程师,['自然语言处理'],2020-09-03 14:18:54,北京,海淀区,,20k-40k,1-3年,全职,本科,发展前景
高级大客户经理（杭州） (MJ000288),上海七牛信息技术有限公司,150-500人,"移动互联网,数据服务",D轮及以上,销售类,销售,大客户代表,"['云计算', '大数据', '销售']",2020-09-03 14:18:52,杭州,,,15k-30k,3-5年,全职,本科,六险一金 零食饮料
市场经理（深圳）,盈嘉互联（北京）科技有限公司,50-150人,"移动互联网,企业服务",不需要融资,市场|商务类,市场|营销,市场营销,['市场策划'],2020-09-03 14:18:52,深圳,,,15k-18k,3-5年,全职,本科,期权奖励、五险一金、带薪年假等
招聘助理,广州云房数据服务有限公司,2000人以上,"消费生活,数据服务",上市公司,综合职能|高级管理,人力资源,招聘,"['HR', '招聘']",2020-09-03 14:18:51,广州,天河区,"['石牌', '体育中心', '天河城']",3k-4k,1-3年,全职,大专,7小时工作制，入职即买五险一金
主播艺人,盐城冰点文化传播有限公司,500-2000人,文娱丨内容,不需要融资,文娱|传媒|艺术|体育,影视|媒体,演员|模特|主持人,"['视频', '音乐']",2020-09-03 14:18:51,盐城,,,10k-15k,不限,全职,不限,轻松愉快，免费培训
海外市场投放实习生,北京琥珀创想科技有限公司,50-150人,移动互联网,A轮,市场|商务类,市场|营销,海外市场,"['工具软件', '移动互联网', '海外市场', '广告策划', '文案策划', '数据分析']",2020-09-03 14:18:49,北京,朝阳区,['立水桥'],4k-6k,应届毕业生,实习,本科,管2餐；六险一金；交通补；双休；
运营经理主管,深圳苹果树数据科技有限公司,150-500人,"金融,数据服务",A轮,运营|编辑|客服类,运营,运营,"['新媒体运营', '品牌运营', '用户运营', '产品运营']",2020-09-03 14:18:49,深圳,南山区,['科技园'],30k-50k,5-10年,全职,本科,"氛围活跃,技术提升,技术大牛，福利丰富，"
前端工程师,上海喜马拉雅科技有限公司,2000人以上,"移动互联网,文娱丨内容",D轮及以上,开发|测试|运维类,前端开发,JavaScript,"['Vue', 'Web前端', 'React']",2020-09-03 14:18:47,北京,,,15k-30k,3-5年,全职,本科,极客文化 团队好 成长快
运维工程师,北京卓仕企业管理有限公司,150-500人,"电商,企业服务",不需要融资,开发|测试|运维类,运维,运维工程师,"['金融', 'Linux', 'K8s/Docker', 'DevOps/AIOps']",2020-09-03 14:18:41,北京,西城区,"['广外大街', '广安门', '红莲']",15k-25k,不限,全职,本科,高薪稳定，交通便利，职位晋升快速透明
.net开发工程师,上海有为信息技术有限公司,15-50人,"信息安全,硬件",未融资,开发|测试|运维类,后端开发,C#|.NET,['.NET'],2020-09-03 14:18:40,上海,杨浦区,['复旦大学'],10k-13k,1-3年,全职,本科,做五休二
前端开发工程师（杭州）,北京易数科技有限公司,150-500人,"企业服务,数据服务",B轮,开发|测试|运维类,前端开发,React,"['React native', 'React', 'Javascript']",2020-09-03 14:18:40,杭州,西湖区,['西溪'],20k-40k,5-10年,全职,不限,行业前景好 团队专业
高级前端开发工程师,深圳视界信息技术有限公司,50-150人,数据服务,A轮,开发|测试|运维类,前端开发,JavaScript,"['前端开发', 'Web前端', 'Javascript', 'Node.js']",2020-09-03 14:19:14,深圳,南山区,,18k-35k,3-5年,全职,本科,AI+大数据；氛围活跃；周末双休；
商务bd,武汉木仓信息技术有限公司,150-500人,汽车丨出行,B轮,销售类,销售,商务拓展|BD,"['BD', '渠道分销', '地推', '市场拓展']",2020-09-03 14:19:13,贵阳,云岩区,,7k-12k,1-3年,全职,大专,工作自由，双休，提成高，五险一金
游戏客服,上饶市一三齐齐信息技术有限公司广州分公司,150-500人,游戏,A轮,运营|编辑|客服类,客服,客服专员|助理,"['游戏', '客服']",2020-09-03 14:19:09,桂林,秀峰区,,2k-3k,不限,全职,不限,职业发展
EE集成(高级)工程师,北京智加智行科技有限公司,150-500人,人工智能,B轮,开发|测试|运维类,企业软件,系统集成工程师,"['智能硬件', '工具软件', '软件开发', '系统集成', 'C++']",2020-09-03 14:19:09,苏州,相城区,['元和'],20k-40k,1-3年,全职,硕士,***研发实力，中国领先的自动驾驶公司
保险代理人,友邦保险有限公司深圳分公司,2000人以上,金融,上市公司,金融类,保险,保险业务,"['保险', '销售']",2020-09-03 14:19:09,深圳,福田区,,20k-40k,不限,全职,大专,销售管理
产品经理(流量变现),深圳市陀螺传媒有限公司,150-500人,"广告营销,文娱丨内容",天使轮,产品|需求|项目类,产品经理,产品经理,"['电商', '移动互联网']",2020-09-03 14:19:09,深圳,福田区,,12k-20k,1-3年,全职,大专,发展潜力大，牛逼团队，扁平化管理
直播主播,蔓意多媒体创意（深圳）有限公司,少于15人,文娱丨内容,未融资,文娱|传媒|艺术|体育,影视|媒体,演员|模特|主持人,"['电商', '直播']",2020-09-03 14:19:08,深圳,南山区,,4k-6k,应届毕业生,兼职,不限,國際及香港正品試用評測及專業直播培訓
客服专员,泰康人寿保险有限责任公司河南分公司,500-2000人,"其他,消费生活",不需要融资,运营|编辑|客服类,客服,咨询热线|呼叫中心客服,"['互联网金融', '电商', '客服']",2020-09-03 14:19:06,郑州,金水区,,6k-9k,不限,全职,不限,双休，五险一金，法定节假日带薪休假
开发者内容运营,杭州华为企业通信技术有限公司,2000人以上,"移动互联网,数据服务",不需要融资,运营|编辑|客服类,运营,内容运营,"['云计算', '内容运营', '用户运营', '活动运营', '新媒体运营']",2020-09-03 14:19:05,杭州,,,8k-13k,1-3年,全职,本科,面向开发者聚焦云服务的内容运营
运营专员,河北坤亚网络科技有限公司,50-150人,"移动互联网,企业服务",未融资,运营|编辑|客服类,运营,运营,"['运营', '活动策划']",2020-09-03 14:19:04,石家庄,,,3k-6k,1-3年,全职,大专,后期：一定级别--专业方向--渠道/团队管理
高级java开发工程师,武汉中科图灵科技有限公司,15-50人,"移动互联网,电商",天使轮,开发|测试|运维类,后端开发,Java,['大数据'],2020-09-03 14:19:02,武汉,洪山区,,15k-25k,5-10年,全职,本科,五险一金 餐饮补贴 年终奖金 周末双休
项目经理,北京伯智科技有限公司,50-150人,数据服务,未融资,产品|需求|项目类,项目管理,项目经理,"['新零售', '大数据', '项目管理', '需求分析', '解决方案']",2020-09-03 14:19:01,深圳,福田区,,20k-35k,5-10年,全职,本科,试用期五险一金 双休
产品经理,天聚地合（苏州）数据股份有限公司,50-150人,数据服务,C轮,产品|需求|项目类,产品经理,产品经理,"['需求分析', '产品设计', '交互设计']",2020-09-03 14:19:00,苏州,工业园区,['独墅湖'],10k-15k,1-3年,全职,本科,发展前景好；领导nice；工作氛围轻松活跃
行政前台文员,南京光辉互动网络科技股份有限公司,50-150人,"教育,移动互联网",上市公司,综合职能|高级管理,行政,前台,"['前台', '助理']",2020-09-03 14:18:57,南京,,,3k-4k,应届毕业生,全职,本科,"发展空间,工作氛围,办公环境,薪资福利"
前端开发工程师,深圳市汇合发展有限公司,2000人以上,"企业服务,金融",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['Vue', 'React', 'Angular']",2020-09-03 14:18:56,成都,武侯区,,11k-15k,3-5年,全职,本科,大佬带队 管理规范 五天七小时
电商营销推广,郑州嘟豆动漫有限公司,50-150人,电商,未融资,运营|编辑|客服类,运营,电商运营,"['电商', '电商运营']",2020-09-03 14:19:17,郑州,高新区,,3k-4k,1-3年,全职,大专,独栋办公楼
机器学习算法实习生,上海擎创信息技术有限公司,50-150人,"企业服务,数据服务",B轮,开发|测试|运维类,人工智能,算法工程师,"['人工智能', '机器学习', '深度学习', '算法']",2020-09-03 14:19:15,上海,浦东新区,['张江'],4k-6k,应届毕业生,实习,硕士,福利、工作环境、上升空间
大客户销售,深圳视界信息技术有限公司,50-150人,数据服务,A轮,销售类,销售,客户经理,"['企业服务', '大数据', '售后支持', '售前支持', '软件销售']",2020-09-03 14:19:15,深圳,南山区,['科技园'],8k-15k,1-3年,全职,本科,AI+大数据；氛围活跃；新技术
hr专员,深圳市立新出行信息技术有限公司,50-150人,"电商,消费生活",不需要融资,综合职能|高级管理,人力资源,人事,"['HR', '人力资源', '人事', '招聘']",2020-09-03 14:19:15,深圳,宝安区,,8k-15k,1-3年,全职,本科,公积金全额10%，免费零食，周末双休
研发经理（聚合支付方向）,易联汇华（北京）科技有限公司,500-2000人,"移动互联网,金融",C轮,开发|测试|运维类,高端技术职位,技术经理,"['高级技术管理', '决策能力', '团队建设']",2020-09-03 14:19:14,北京,朝阳区,"['大山子', '酒仙桥', '将台路']",20k-30k,5-10年,全职,本科,"领导好,项目奖金,弹性工作时间"
GS专员（大三大四实习生）,海南星云互动娱乐有限公司,50-150人,游戏,不需要融资,运营|编辑|客服类,高端运营|编辑|客服类,其他高端运营职位,['游戏'],2020-09-03 14:19:13,广州,天河区,,2k-3k,不限,全职,大专,周末双休 早九晚六 每周下午茶
商务bd,武汉木仓信息技术有限公司,150-500人,汽车丨出行,B轮,销售类,销售,商务拓展|BD,"['BD', '渠道分销', '地推', '市场拓展']",2020-09-03 14:19:13,贵阳,云岩区,,7k-12k,1-3年,全职,大专,工作自由，双休，提成高，五险一金
资深java开发工程师,杭州链变网络科技有限公司,少于15人,"广告营销,软件开发",未融资,开发|测试|运维类,后端开发,Java,"['大数据', '广告营销', 'Java']",2020-09-03 14:19:11,杭州,西湖区,,18k-30k,3-5年,全职,本科,周末双休、期权激励
销售+底薪4k5+高提成,上海程宸科技有限公司,50-150人,电商,不需要融资,销售类,销售,销售顾问,"['汽车', '大客户销售', '区域销售', '客户代表', '销售']",2020-09-03 14:19:11,上海,浦东新区,['高桥'],8k-10k,不限,全职,不限,提供专业系统的带薪培训 自动升职 福利
嵌入式系统开发工程师,北京智加智行科技有限公司,150-500人,人工智能,B轮,开发|测试|运维类,后端开发,其他后端开发,"['C', 'C++']",2020-09-03 14:19:10,苏州,相城区,['元和'],20k-40k,1-3年,全职,硕士,***研发实力，中国领先的自动驾驶公司
销售经理,友邦保险有限公司深圳分公司,2000人以上,金融,上市公司,销售类,销售,销售经理,"['招聘', '保险', '客户代表']",2020-09-03 14:19:10,深圳,福田区,,20k-30k,3-5年,全职,大专,销售管理
客服管培生,上饶市一三齐齐信息技术有限公司广州分公司,150-500人,游戏,A轮,运营|编辑|客服类,客服,客服,"['游戏客服', '电话客服', '在线客服']",2020-09-03 14:19:09,广州,天河区,,3k-4k,应届毕业生,实习,大专,免费三餐 职业发展 房补 五险一金
产品经理(电商导购),深圳市陀螺传媒有限公司,150-500人,"广告营销,文娱丨内容",天使轮,产品|需求|项目类,产品经理,产品经理,"['电商', '移动互联网']",2020-09-03 14:19:09,深圳,福田区,,12k-20k,3-5年,全职,大专,发展潜力大，牛逼团队，扁平化管理
直播主播,蔓意多媒体创意（深圳）有限公司,少于15人,文娱丨内容,未融资,文娱|传媒|艺术|体育,影视|媒体,演员|模特|主持人,"['电商', '直播']",2020-09-03 14:19:08,深圳,南山区,,4k-6k,应届毕业生,兼职,不限,國際及香港正品試用評測及專業直播培訓
客服专员,泰康人寿保险有限责任公司河南分公司,500-2000人,"其他,消费生活",不需要融资,运营|编辑|客服类,客服,咨询热线|呼叫中心客服,"['互联网金融', '电商', '客服']",2020-09-03 14:19:06,郑州,金水区,,6k-9k,不限,全职,不限,双休，五险一金，法定节假日带薪休假
golang后端开发工程师,深圳复临信息科技有限公司,50-150人,"移动互联网,企业服务",B轮,开发|测试|运维类,后端开发,GO|Golang,"['企业服务', 'GO', 'Golang', 'Java', '后端']",2020-09-03 14:21:02,深圳,南山区,"['科技园', '大冲']",18k-30k,1-3年,全职,本科,入职发Mac电脑 弹性工作制 导师制
资深数据类产品经理,佳都新太科技股份有限公司,2000人以上,"移动互联网,数据服务",上市公司,产品|需求|项目类,产品经理,产品经理,[],2020-09-03 14:20:47,广州,天河区,,20k-30k,5-10年,全职,本科,五险一金、节日福利、绩效奖金、免费班车
高级web前端开发工程师,北京聚量广告传媒有限公司,50-150人,"移动互联网,广告营销",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['前端开发', 'Web前端', 'Vue']",2020-09-03 14:20:20,北京,朝阳区,"['大望路', '建外大街', '红庙']",20k-30k,5-10年,全职,本科,五险一金；双休；团队氛围nice
c++开发工程师,杭州博彦信息技术有限公司,2000人以上,"移动互联网,电商",上市公司,开发|测试|运维类,后端开发,C|C++,"['C++', 'C']",2020-09-03 14:19:50,广州,天河区,,10k-11k,1-3年,全职,大专,发展前景广
消费调研编辑,广州盖得排行信息科技有限公司,50-150人,"移动互联网,电商",D轮及以上,运营|编辑|客服类,编辑,其他编辑,"['编辑', '记者']",2020-09-03 14:19:49,广州,番禺区,,5k-8k,不限,全职,本科,"氛围轻松,增长见识,晋升空间"
用户增长运营实习生,上海基分文化传播有限公司,500-2000人,文娱丨内容,上市公司,开发|测试|运维类,数据开发,数据分析,"['数据仓库', '数仓建模']",2020-09-03 14:19:44,上海,浦东新区,,4k-6k,应届毕业生,全职,本科,留用机会
动画（美宣类）-RD04,北京卓越晨星科技有限公司,150-500人,"移动互联网,游戏",D轮及以上,设计类,原画|美术|特效,视频,"['游戏', '视频', '后期', 'UE4', '广告动画']",2020-09-03 14:19:44,北京,,,12k-20k,不限,全职,大专,免费班车 定期团建 年底双薪 周末双休
社群运营专员,深圳游点好玩科技有限公司,50-150人,游戏,天使轮,运营|编辑|客服类,运营,用户运营,"['用户增长', '转化变现', '裂变拉新', '会员体系']",2020-09-03 14:19:41,深圳,,,6k-10k,1-3年,全职,本科,氛围活泼，地铁口
文员,广州市奥星塑料科技有限公司,15-50人,其他,未融资,综合职能|高级管理,行政,文员,[],2020-09-03 14:19:40,广州,,,3k-4k,不限,全职,不限,文员
剪辑编导（可实习）,广东极米传媒科技集团有限公司,150-500人,移动互联网,未融资,文娱|传媒|艺术|体育,影视|媒体,后期制作,"['视频', '媒体']",2020-09-03 14:19:40,杭州,,,5k-9k,不限,全职,本科,团队年轻 双休 五险一金 提成
资深Unity开发工程师,北京爱奇艺智能科技有限公司,150-500人,人工智能,B轮,开发|测试|运维类,移动前端开发,U3D,['Unity3d'],2020-09-03 14:19:36,北京,海淀区,"['中关村', '万泉河', '双榆树']",20k-30k,5-10年,全职,本科,体验VR一体机，设计一体机
要闻内容质量运营,北京字节跳动科技有限公司,2000人以上,文娱丨内容,C轮,运营|编辑|客服类,运营,内容运营,"['运营', '内容审核']",2020-09-03 14:19:31,北京,,,14k-28k,3-5年,全职,本科,下午茶，健身瑜伽，六险一金，团队氛围好
零售管培生（七匹狼）,北欧时刻（广州）商业有限公司,500-2000人,消费生活,未融资,销售类,销售管理,其他销售管理职位,['部门管理'],2020-09-03 14:19:30,广州,,,3k-5k,应届毕业生,全职,本科,团队氛围好，领导直接带教，职业规划清晰
测试工程师（银行，证券）,大展信息科技（深圳）有限公司,150-500人,"企业服务,消费生活",不需要融资,开发|测试|运维类,测试,测试工程师,"['银行', '证券/期货', '功能测试', '接口测试', '自动化测试', '性能测试']",2020-09-03 14:19:29,深圳,,,10k-15k,3-5年,全职,大专,年终奖
销售vp,北京沃丰时代数据科技有限公司,500-2000人,企业服务,C轮,销售类,销售管理,销售VP,"['云计算', '企业服务', '领导力', '团队建设', '部门管理', 'KA']",2020-09-03 14:19:28,北京,西城区,"['西直门', '展览路', '官园']",30k-60k,10年以上,全职,本科,五险一金 年底双薪 交通话费补助
测试工程师,深圳复临信息科技有限公司,50-150人,"移动互联网,企业服务",B轮,开发|测试|运维类,测试,测试工程师,"['功能测试', '接口测试', '性能测试', 'Web测试']",2020-09-03 14:21:02,深圳,南山区,"['科技园', '大冲']",9k-15k,1-3年,全职,本科,弹性上班 年度体检 年度旅游 扁平化管理
测试经理,佳都新太科技股份有限公司,2000人以上,"移动互联网,数据服务",上市公司,开发|测试|运维类,高端技术职位,测试经理,"['部门管理', '测试管理']",2020-09-03 14:20:47,广州,天河区,,20k-30k,5-10年,全职,本科,上市公司+股权激励+班车食堂
web前端开发主管,北京聚量广告传媒有限公司,50-150人,"移动互联网,广告营销",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['广告营销', '前端开发', 'Web前端', 'Vue']",2020-09-03 14:20:20,北京,朝阳区,"['大望路', '建外大街', '红庙']",20k-30k,5-10年,全职,本科,五险一金，双休，团队氛围nice，CBD商圈
测试工程师,易谷网络科技股份有限公司,150-500人,"企业服务,移动互联网",B轮,开发|测试|运维类,测试,测试工程师,"['H5测试', '小程序测试', 'Server端测试', '自动化测试']",2020-09-03 14:20:17,西安,雁塔区,,7k-10k,3-5年,全职,本科,五险一金 年终奖 勤奋激励 各类津贴补贴
媒介投放,缤刻普锐（北京）科技有限责任公司,50-150人,移动互联网,C轮,市场|商务类,媒介|公关,媒介投放,"['电商', '媒介', '投放']",2020-09-03 14:20:07,深圳,南山区,,8k-16k,3-5年,全职,本科,腾讯京东投资；扁平化管理；团队年轻
技术总监,雷神科技有限公司,150-500人,软件开发,未融资,开发|测试|运维类,高端技术职位,技术总监,"['游戏', '社交']",2020-09-03 14:20:06,深圳,南山区,['科技园'],45k-90k,10年以上,全职,本科,五险一金 加班补助 年终奖
新媒体运营,深圳市新国都股份有限公司,2000人以上,"金融,硬件",上市公司,运营|编辑|客服类,运营,新媒体运营,"['APP推广', 'APP运营', 'C端用户运营']",2020-09-03 14:19:58,深圳,南山区,,10k-20k,3-5年,全职,本科,平台大，薪资福利待遇佳
运营助理,北京奇智新元科技有限公司,少于15人,"电商,教育",A轮,运营|编辑|客服类,运营,运营助理|专员,"['运营', '商务']",2020-09-03 14:19:58,北京,海淀区,"['中关村', '万泉河', '万柳']",6k-9k,1-3年,全职,大专,入职缴纳五险一金；早9晚6，不加班
焊工,广州华工环源绿色包装技术股份有限公司,500-2000人,其他,未融资,生产|加工|制造,技工,电焊工|铆焊工,[],2020-09-03 14:19:57,佛山,三水区,,6k-8k,3-5年,全职,不限,包吃住 年度旅游 年度体检 年终奖
外卖送餐员,苏州八小猴餐饮管理有限公司,150-500人,其他,未融资,服务业,餐饮|酒店|娱乐,餐饮|娱乐管理,[],2020-09-03 14:19:56,苏州,,,7k-10k,不限,全职,不限,无学历要求也可以拿高薪
人事专员（长沙）,上海巧房信息科技有限公司,150-500人,"移动互联网,企业服务",C轮,综合职能|高级管理,人力资源,人事,"['HR', '员工关系', '招聘', '社保']",2020-09-03 14:19:55,长沙,,,4k-6k,不限,全职,不限,五险一金，周末双休，扁平管理
java开发工程师,杭州博彦信息技术有限公司,2000人以上,"移动互联网,电商",上市公司,开发|测试|运维类,后端开发,Java,['Java'],2020-09-03 14:19:51,深圳,南山区,,12k-14k,3-5年,全职,大专,发展前景广
前端开发工程师,上海和今信息科技有限公司,50-150人,"数据服务,人工智能",A轮,开发|测试|运维类,前端开发,WEB前端,"['大数据', '移动互联网', '前端开发', 'Javascript', 'Angularjs', 'CSS']",2020-09-03 14:19:50,上海,徐汇区,['徐家汇'],17k-22k,1-3年,全职,本科,13薪-17薪 期权股权鼓励
大数据开发,上海中软华腾软件系统有限公司,2000人以上,"企业服务,金融",上市公司,开发|测试|运维类,数据开发,数据开发,['ETL'],2020-09-03 14:19:50,深圳,龙岗区,['坂田'],11k-22k,3-5年,全职,本科,发展前景佳
调研编辑,广州盖得排行信息科技有限公司,50-150人,"移动互联网,电商",D轮及以上,运营|编辑|客服类,编辑,其他编辑,"['编辑', '记者', '内容']",2020-09-03 14:19:49,广州,番禺区,,5k-8k,不限,全职,本科,"氛围轻松,增长见识,晋升空间"
Flutter 工程师,深圳复临信息科技有限公司,50-150人,"移动互联网,企业服务",B轮,开发|测试|运维类,移动前端开发,WEB前端,"['Android', 'iOS', '混合开发', 'Flutter']",2020-09-03 14:21:03,深圳,南山区,"['科技园', '大冲']",18k-35k,3-5年,全职,本科,周末双休 弹性上班 高速发展 扁平化管理
PYTHON开发工程师BJ,上海茗日智能科技有限公司,15-50人,企业服务,A轮,开发|测试|运维类,后端开发,Python,"['企业服务', '移动互联网', '后端', 'Linux/Unix', 'Python', '算法']",2020-09-03 14:20:55,北京,朝阳区,"['三元桥', '燕莎']",12k-23k,1-3年,全职,本科,人工智能、前沿科技、技术大牛、待遇优厚
Web前端开发工程师,厦门视我科技有限公司,15-50人,"移动互联网,电商",不需要融资,开发|测试|运维类,前端开发,WEB前端,"['云计算', '移动互联网', 'Web前端', 'Javascript', 'bootstrap', 'HTML5']",2020-09-03 14:20:55,厦门,思明区,"['嘉莲', '莲前', '莲花']",15k-30k,5-10年,全职,本科,弹性工作、五险一金、股权分红
java开发工程师,上海微创软件股份有限公司,2000人以上,"企业服务,移动互联网",不需要融资,开发|测试|运维类,后端开发,Java,['Java'],2020-09-03 14:20:50,上海,,,10k-15k,1-3年,全职,本科,招商银行是世界500强
贷后催收,上海厚泽明远信息咨询有限公司,15-50人,金融,未融资,金融类,风控,其他风控,"['风控', '催收']",2020-09-03 14:20:49,上海,黄浦区,"['南京东路', '外滩', '人民广场']",6k-12k,不限,全职,不限,"上班时间：
周一~周五"
高级c++开发工程师,佳都新太科技股份有限公司,2000人以上,"移动互联网,数据服务",上市公司,开发|测试|运维类,后端开发,C|C++,['C++'],2020-09-03 14:20:47,广州,天河区,,15k-25k,5-10年,全职,本科,上市公司+食堂+有竞争力的薪资待遇
储备市场经理,上海初瞳信息技术有限公司,50-150人,"移动互联网,消费生活",不需要融资,销售类,销售管理,城市经理,"['电商', '市场管理', '创业', '领导力', '决策能力']",2020-09-03 14:20:43,上海,浦东新区,['曹路'],8k-15k,1-3年,全职,本科,五险一金，团队氛围好，公司项目佳
销售精英,四川明腾信息技术有限公司,50-150人,"企业服务,电商",未融资,销售类,销售,销售经理,"['电商', '信息安全', '销售', 'KA', '客户代表']",2020-09-03 14:20:43,西安,雁塔区,,8k-12k,应届毕业生,全职,不限,发展前景大
电话客服朝九晚六周末双休,武汉东湖新技术开发区金宇建材经营部,150-500人,企业服务,不需要融资,运营|编辑|客服类,客服,电话客服,"['外呼客服', '接听客服', '售后客服', '售前客服']",2020-09-03 14:20:39,武汉,洪山区,,6k-12k,不限,全职,大专,周末双休不加班，零食下午茶，不定期团建
高级公关经理（内容方向）,厦门美柚股份有限公司,500-2000人,移动互联网,D轮及以上,市场|商务类,媒介|公关,品牌公关,"['公关（PR）', '策划', '文案']",2020-09-03 14:20:38,北京,朝阳区,"['望京', '来广营', '花家地']",15k-22k,5-10年,全职,本科,"发展空间大,团队氛围佳"
Java技术专家/架构师,北京达佳互联信息技术有限公司,2000人以上,文娱丨内容,D轮及以上,开发|测试|运维类,后端开发,Java,['Java'],2020-09-03 14:20:29,北京,海淀区,"['西二旗', '西北旺', '上地']",50k-80k,5-10年,全职,本科,成长快，福利好
前端开发实习生,中诚信征信有限公司,150-500人,"数据服务,人工智能",不需要融资,开发|测试|运维类,前端开发,HTML5,"['HTML5', 'CSS', 'Angularjs', 'React native']",2020-09-03 14:20:27,北京,东城区,['东四'],3k-5k,应届毕业生,实习,本科,优美四合院、周五七小时、免费优质午餐
销售代表销售顾问,中财慧智（北京）企业管理有限公司,50-150人,企业服务,不需要融资,销售类,销售,销售顾问,"['金融', '企业服务', '电话销售']",2020-09-03 14:20:24,北京,,,8k-12k,不限,全职,大专,大牛带队、领导nice、定期团建旅游、氛围好
运营负责人,北京聚量广告传媒有限公司,50-150人,"移动互联网,广告营销",不需要融资,运营|编辑|客服类,高端运营|编辑|客服类,运营经理|主管,['媒体'],2020-09-03 14:20:20,北京,朝阳区,,20k-35k,5-10年,全职,本科,团队管理 媒体对接 广告投放
战略招聘经理,北京尚德在线教育科技有限公司,2000人以上,教育,上市公司,综合职能|高级管理,人力资源,招聘,"['教育', 'HR', '招聘', '人力资源', '培训']",2020-09-03 14:20:19,北京,朝阳区,,15k-25k,1-3年,全职,本科,"五险一金,上市公司,万人规模"
测试工程师,福州朴朴电子商务有限公司,2000人以上,"电商,移动互联网",B轮,开发|测试|运维类,测试,测试工程师,"['Web测试', 'app测试']",2020-09-03 14:21:18,深圳,福田区,,11k-22k,3-5年,全职,本科,千万用户，百万日活，高值期权
资深前端开发工程师,上海微创软件股份有限公司,2000人以上,"企业服务,移动互联网",不需要融资,开发|测试|运维类,前端开发,React,"['React', 'Node.js']",2020-09-03 14:21:15,杭州,余杭区,,20k-25k,5-10年,全职,大专,天猫超市
产品经理（社交游戏类）,广州猎游信息科技有限公司,150-500人,"文娱丨内容,游戏",A轮,产品|需求|项目类,产品经理,产品经理,"['社交', '游戏', '产品设计', '产品策划', '用户研究']",2020-09-03 14:21:07,广州,天河区,['东圃'],10k-16k,1-3年,全职,本科,团队气氛佳 发展前景好
销售（SaaS方向）,深圳复临信息科技有限公司,50-150人,"移动互联网,企业服务",B轮,销售类,销售,销售经理,[],2020-09-03 14:21:03,深圳,南山区,"['科技园', '大冲']",8k-16k,5-10年,全职,本科,高额提成、导师制、带薪年假、弹性工作
高级游戏策划（关卡）,深圳市禅游科技股份有限公司,150-500人,游戏,上市公司,产品|需求|项目类,游戏策划,游戏策划,"['游戏', '游戏策划', '休闲游戏策划', '三消游戏策划', '关卡']",2020-09-03 14:21:02,深圳,南山区,,15k-25k,3-5年,全职,本科,"双休,五险一金,包早餐,加班晚餐"
PYTHON开发工程师 SH,上海茗日智能科技有限公司,15-50人,企业服务,A轮,开发|测试|运维类,后端开发,Python,"['移动互联网', '企业服务', '后端', 'Python', 'Linux/Unix']",2020-09-03 14:20:55,上海,黄浦区,['人民广场'],15k-30k,1-3年,全职,本科,人工智能、前沿科技、技术大牛、交通便利
高级Android开发工程师,厦门视我科技有限公司,15-50人,"移动互联网,电商",不需要融资,开发|测试|运维类,移动前端开发,Android,"['云计算', '移动互联网', '移动端', 'Android', 'Javascript']",2020-09-03 14:20:55,厦门,思明区,"['嘉莲', '莲前', '莲花']",15k-30k,5-10年,全职,本科,弹性工作、五险一金、股权分红
